,game_id,team,home_away,pts_scored_last_5_games,pts_scored_season,pts_conceded_last_5_games,pts_conceded_season,totalyYds_gained_last_5,totalyYds_gained_season,passing_yds_gained_last_5,passing_yds_gained_season,rushing_yds_gained_last_5,rushing_yds_gained_season,totalyYds_allowed_last_5,totalyYds_allowed_season,passing_yds_allowed_last_5,passing_yds_allowed_season,rushing_yds_allowed_last_5,rushing_yds_allowed_season,penalty_yds_awarded_last_5,penalty_yds_awarded_season,penalty_yds_conceded_last_5,penalty_yds_conceded_season,first_downs_gained_last_5,first_downs_gained_season,first_downs_conceded_last_5,first_downs_conceded_season,turnovers_won_last_5,turnovers_won_season,turnovers_conceded_last_5,turnovers_conceded_season,opp_team,opp_pts_scored_last_5_games,opp_pts_scored_season,opp_pts_conceded_last_5_games,opp_pts_conceded_season,opp_totalyYds_gained_last_5,opp_totalyYds_gained_season,opp_passing_yds_gained_last_5,opp_passing_yds_gained_season,opp_rushing_yds_gained_last_5,opp_rushing_yds_gained_season,opp_totalyYds_allowed_last_5,opp_totalyYds_allowed_season,opp_passing_yds_allowed_last_5,opp_passing_yds_allowed_season,opp_rushing_yds_allowed_last_5,opp_rushing_yds_allowed_season,opp_penalty_yds_awarded_last_5,opp_penalty_yds_awarded_season,opp_penalty_yds_conceded_last_5,opp_penalty_yds_conceded_season,opp_first_downs_gained_last_5,opp_first_downs_gained_season,opp_first_downs_conceded_last_5,opp_first_downs_conceded_season,opp_turnovers_won_last_5,opp_turnovers_won_season,opp_turnovers_conceded_last_5,opp_turnovers_conceded_season
436,57081,SF,home,21.0,20.727272727272727,31.25,31.272727272727273,385.25,324.6363636363636,262.5,198.1818181818182,122.75,126.45454545454545,454.0,424.3636363636364,305.5,252.63636363636363,148.5,171.72727272727272,77.75,50.45454545454545,33.0,52.54545454545455,19.75,19.09090909090909,25.5,23.181818181818183,1.0,1.3636363636363635,1.75,1.8181818181818181,CHI,16.75,16.181818181818183,23.75,24.0,353.0,350.1818181818182,236.0,252.1818181818182,117.0,98.0,330.5,343.3636363636364,233.5,239.72727272727272,97.0,103.63636363636364,45.5,58.81818181818182,62.0,58.72727272727273,19.0,19.09090909090909,18.5,20.454545454545453,0.25,0.7272727272727273,1.75,1.4545454545454546
437,57082,PHI,home,19.6,23.09090909090909,25.0,19.363636363636363,352.4,335.90909090909093,233.6,221.0909090909091,118.8,114.81818181818181,378.2,339.3636363636364,275.2,236.54545454545453,103.0,102.81818181818181,50.0,64.27272727272727,56.0,52.81818181818182,21.4,20.09090909090909,19.2,18.727272727272727,0.8,1.4545454545454546,1.4,1.1818181818181819,CIN,17.75,19.181818181818183,20.75,22.272727272727273,326.0,368.3636363636364,229.25,259.54545454545456,96.75,108.81818181818181,393.25,368.6363636363636,263.25,246.0,130.0,122.63636363636364,46.25,44.90909090909091,66.25,59.81818181818182,23.0,21.818181818181817,22.25,20.636363636363637,1.25,1.2727272727272727,1.75,1.1818181818181819
438,57083,HOU,home,19.25,17.636363636363637,20.5,21.454545454545453,312.25,317.09090909090907,181.25,195.9090909090909,131.0,121.18181818181819,310.75,316.72727272727275,252.0,209.1818181818182,58.75,107.54545454545455,74.25,54.63636363636363,55.5,59.90909090909091,20.0,18.90909090909091,19.0,17.727272727272727,1.0,0.9090909090909091,1.75,1.7272727272727273,GB,26.8,24.90909090909091,33.2,26.272727272727273,389.8,364.90909090909093,299.6,266.72727272727275,90.2,98.18181818181819,395.0,350.6363636363636,281.2,259.72727272727275,113.8,90.9090909090909,62.0,53.36363636363637,45.6,68.0909090909091,22.8,22.545454545454547,21.4,19.545454545454547,0.6,1.0,1.2,1.4545454545454546
439,57084,DEN,home,24.75,24.181818181818183,25.5,19.90909090909091,356.0,337.3636363636364,276.75,237.54545454545453,79.25,99.81818181818181,353.0,313.90909090909093,227.0,193.9090909090909,126.0,120.0,64.0,64.0,55.0,59.09090909090909,18.25,19.454545454545453,23.25,19.727272727272727,1.75,1.8181818181818181,2.0,1.4545454545454546,JAX,19.4,19.454545454545453,26.6,26.636363636363637,346.4,334.1818181818182,226.6,237.8181818181818,119.8,96.36363636363636,315.8,318.45454545454544,191.0,204.27272727272728,124.8,114.18181818181819,50.8,74.36363636363636,56.2,60.72727272727273,22.2,20.636363636363637,16.0,18.818181818181817,0.4,0.6363636363636364,2.0,2.0
440,57085,LA,home,12.5,15.454545454545455,20.5,21.454545454545453,273.0,295.0,184.5,212.0,88.5,83.0,333.75,340.0,207.5,227.54545454545453,126.25,112.45454545454545,74.0,70.36363636363636,48.5,54.36363636363637,14.75,16.545454545454547,19.25,20.545454545454547,0.75,1.2727272727272727,1.0,1.5454545454545454,NE,29.25,26.636363636363637,22.5,17.90909090909091,390.75,386.3636363636364,287.0,270.54545454545456,103.75,115.81818181818181,357.0,353.3636363636364,244.75,253.8181818181818,112.25,99.54545454545455,58.0,55.54545454545455,69.5,59.45454545454545,25.5,22.545454545454547,21.0,20.454545454545453,0.5,1.0,0.5,0.7272727272727273
441,57086,DET,home,19.25,22.454545454545453,17.0,21.636363636363637,296.25,329.72727272727275,230.5,248.72727272727272,65.75,81.0,299.25,353.90909090909093,212.25,251.0,87.0,102.9090909090909,45.0,60.0,42.0,53.54545454545455,17.25,19.727272727272727,18.75,20.818181818181817,1.25,1.0,0.75,0.7272727272727273,NO,31.6,30.363636363636363,22.4,27.90909090909091,449.0,434.1818181818182,295.6,319.45454545454544,153.4,114.72727272727273,330.4,370.45454545454544,252.6,271.3636363636364,77.8,99.0909090909091,33.6,55.18181818181818,54.2,54.45454545454545,26.2,25.181818181818183,17.6,21.272727272727273,1.8,1.5454545454545454,1.6,1.4545454545454546
442,57087,BUF,home,23.5,25.545454545454547,26.25,21.454545454545453,361.75,339.72727272727275,195.5,182.45454545454547,166.25,157.27272727272728,309.0,341.90909090909093,213.75,225.63636363636363,95.25,116.27272727272727,76.25,69.45454545454545,69.0,63.0,22.5,19.727272727272727,21.25,21.272727272727273,0.5,1.2727272727272727,0.5,0.5454545454545454,OAK,30.5,27.90909090909091,24.0,25.0,428.25,388.54545454545456,320.5,278.6363636363636,107.75,109.9090909090909,320.25,391.0,223.25,274.09090909090907,97.0,116.9090909090909,84.75,78.81818181818181,84.0,73.36363636363636,23.75,21.363636363636363,18.0,20.727272727272727,1.5,1.7272727272727273,1.0,0.8181818181818182
443,57088,WAS,home,30.25,25.454545454545453,25.5,24.0,488.5,426.8181818181818,379.75,314.90909090909093,108.75,111.9090909090909,380.75,369.45454545454544,269.25,252.72727272727272,111.5,116.72727272727273,52.75,54.81818181818182,51.0,69.27272727272727,24.75,23.181818181818183,25.0,22.727272727272727,1.25,1.2727272727272727,0.5,1.0909090909090908,ARI,21.5,22.272727272727273,29.5,20.727272727272727,351.25,369.09090909090907,277.0,260.54545454545456,74.25,108.54545454545455,301.75,293.90909090909093,198.75,195.0,103.0,98.9090909090909,63.5,54.18181818181818,59.0,64.54545454545455,23.75,23.181818181818183,19.5,17.545454545454547,1.0,1.6363636363636365,2.25,1.7272727272727273
444,57089,NYG,home,24.5,21.0,18.0,19.363636363636363,319.5,335.72727272727275,224.0,256.27272727272725,95.5,79.45454545454545,341.25,353.8181818181818,260.0,264.72727272727275,81.25,89.0909090909091,45.0,58.63636363636363,44.5,56.54545454545455,17.75,18.454545454545453,17.75,19.818181818181817,1.75,1.2727272727272727,1.25,1.7272727272727273,PIT,24.0,24.181818181818183,18.0,20.181818181818183,351.75,364.6363636363636,257.25,263.72727272727275,94.5,100.9090909090909,303.75,358.72727272727275,228.5,263.45454545454544,75.25,95.27272727272727,69.0,65.0909090909091,63.5,57.45454545454545,21.25,20.181818181818183,17.0,19.545454545454547,1.5,1.2727272727272727,0.25,0.9090909090909091
445,57090,TB,home,24.2,22.636363636363637,21.0,24.0,361.2,363.45454545454544,263.4,256.09090909090907,97.8,107.36363636363636,391.6,369.27272727272725,272.6,253.8181818181818,119.0,115.45454545454545,68.8,63.45454545454545,73.0,65.18181818181819,21.8,22.0,21.6,20.636363636363637,2.2,1.8181818181818181,1.2,1.6363636363636365,SD,26.75,28.454545454545453,26.5,26.454545454545453,381.5,372.09090909090907,264.5,272.3636363636364,117.0,99.72727272727273,351.75,361.09090909090907,262.5,271.1818181818182,89.25,89.9090909090909,66.5,47.0,60.25,62.63636363636363,24.75,22.363636363636363,19.5,20.454545454545453,2.75,2.090909090909091,2.0,2.090909090909091
446,57091,CAR,home,23.0,25.09090909090909,21.0,25.545454545454547,303.0,352.8181818181818,207.4,243.36363636363637,95.6,109.45454545454545,334.2,354.54545454545456,267.0,275.1818181818182,67.2,79.36363636363636,48.0,55.09090909090909,67.2,63.0,18.6,20.90909090909091,21.6,20.545454545454547,1.6,1.4545454545454546,1.0,1.9090909090909092,SEA,22.6,20.363636363636363,20.6,17.0,348.2,341.90909090909093,251.8,253.0,96.4,88.9090909090909,366.2,336.3636363636364,246.8,236.1818181818182,119.4,100.18181818181819,57.2,64.54545454545455,60.4,56.90909090909091,18.2,18.272727272727273,24.4,20.636363636363637,1.6,1.2727272727272727,0.8,0.9090909090909091
447,57092,IND,home,19.0,24.545454545454547,25.25,27.363636363636363,317.25,352.3636363636364,228.0,257.0,89.25,95.36363636363636,386.75,395.3636363636364,274.5,279.09090909090907,112.25,116.27272727272727,40.0,62.18181818181818,60.25,69.72727272727273,19.0,21.09090909090909,20.25,22.727272727272727,0.25,0.7272727272727273,1.75,1.1818181818181819,NYJ,19.25,17.818181818181817,21.5,24.181818181818183,338.5,335.27272727272725,210.0,223.9090909090909,128.5,111.36363636363636,334.5,348.72727272727275,229.25,263.27272727272725,105.25,85.45454545454545,52.75,50.63636363636363,41.5,46.18181818181818,18.0,18.363636363636363,21.0,20.545454545454547,0.5,0.8181818181818182,1.25,2.0
448,57093,OAK,home,32.5,28.75,24.0,24.916666666666668,371.5,389.4166666666667,261.0,277.0833333333333,110.5,112.33333333333333,348.25,390.25,223.75,265.4166666666667,124.5,124.83333333333333,51.0,77.66666666666667,86.25,73.33333333333333,23.0,21.583333333333332,19.5,21.0,2.0,1.75,0.75,0.75,KC,23.0,23.416666666666668,21.0,20.166666666666668,298.4,333.3333333333333,210.2,234.58333333333334,88.2,98.75,422.8,385.0,288.4,263.0,134.4,122.0,69.8,54.25,53.6,47.5,17.4,19.083333333333332,25.4,21.916666666666668,1.8,2.0833333333333335,0.8,0.9166666666666666
449,57094,PIT,home,24.0,24.166666666666668,17.2,19.666666666666668,359.2,366.6666666666667,260.2,264.4166666666667,99.0,102.25,289.8,348.3333333333333,218.4,256.3333333333333,71.4,92.0,78.2,69.25,55.6,54.666666666666664,21.0,20.166666666666668,16.8,19.25,1.6,1.3333333333333333,0.6,1.0,BUF,23.25,25.416666666666668,25.5,22.833333333333332,363.25,343.25,185.75,181.41666666666666,177.5,161.83333333333334,319.5,346.6666666666667,207.5,228.5,112.0,118.16666666666667,73.5,69.75,56.25,63.166666666666664,22.25,20.083333333333332,21.5,21.5,0.5,1.1666666666666667,1.0,0.6666666666666666
450,57095,SD,home,27.25,27.833333333333332,26.75,26.583333333333332,371.75,368.5833333333333,255.75,267.25,116.0,101.33333333333333,358.0,360.0833333333333,262.75,270.9166666666667,95.25,89.16666666666667,64.75,46.833333333333336,57.75,60.333333333333336,24.0,22.0,20.75,20.416666666666668,2.25,2.0,1.75,2.0833333333333335,CAR,18.4,23.583333333333332,25.0,26.75,287.4,346.0,202.2,238.25,85.2,107.75,373.0,369.5,262.6,276.75,110.4,92.75,52.6,55.75,57.0,60.833333333333336,17.6,20.333333333333332,23.0,21.25,1.4,1.4166666666666667,1.2,1.9166666666666667
451,57096,CIN,home,19.0,20.25,17.5,21.583333333333332,325.25,372.0,246.5,265.5833333333333,78.75,106.41666666666667,346.5,367.8333333333333,228.25,251.0,118.25,116.83333333333333,30.75,43.083333333333336,61.75,62.166666666666664,19.5,21.75,20.25,20.75,1.75,1.4166666666666667,1.75,1.25,CLE,9.75,16.416666666666668,28.5,29.333333333333332,229.5,313.75,187.25,223.66666666666666,42.25,90.08333333333333,357.0,400.0,222.75,259.4166666666667,134.25,140.58333333333334,38.75,47.5,67.25,59.166666666666664,15.5,18.083333333333332,23.75,22.833333333333332,0.75,0.9166666666666666,2.0,1.6666666666666667
452,57097,CHI,home,18.25,17.0,22.75,22.5,333.75,348.1666666666667,220.75,246.5,113.0,101.66666666666667,302.75,327.0,184.75,220.25,118.0,106.75,50.5,57.25,86.0,62.666666666666664,19.0,19.083333333333332,17.25,19.583333333333332,0.25,0.6666666666666666,2.0,1.4166666666666667,DET,23.0,22.916666666666668,15.25,20.916666666666668,329.5,337.4166666666667,257.0,256.0833333333333,72.5,81.33333333333333,324.25,355.1666666666667,251.0,256.6666666666667,73.25,98.5,36.0,58.25,50.5,56.0,18.5,20.083333333333332,18.75,20.75,1.75,1.1666666666666667,0.75,0.6666666666666666
453,57098,HOU,home,17.5,17.25,22.5,21.416666666666668,324.5,317.1666666666667,189.0,195.83333333333334,135.5,121.33333333333333,315.75,316.0833333333333,244.25,208.41666666666666,71.5,107.66666666666667,65.0,51.083333333333336,44.25,57.416666666666664,19.25,18.75,18.25,17.583333333333332,1.25,0.9166666666666666,1.75,1.6666666666666667,IND,25.75,25.916666666666668,20.25,25.916666666666668,353.25,358.0833333333333,255.5,259.0833333333333,97.75,99.0,343.75,383.25,244.5,273.6666666666667,99.25,109.58333333333333,35.75,59.333333333333336,72.75,71.41666666666667,21.25,21.583333333333332,18.5,21.916666666666668,1.0,0.9166666666666666,1.5,1.1666666666666667
454,57099,MIN,home,18.8,19.416666666666668,21.0,17.416666666666668,301.8,296.8333333333333,228.6,224.41666666666666,73.2,72.41666666666667,312.2,303.4166666666667,193.4,199.91666666666666,118.8,103.5,51.8,56.416666666666664,56.4,48.833333333333336,19.6,18.166666666666668,19.2,18.416666666666668,1.2,1.8333333333333333,0.8,0.75,JAX,17.0,18.666666666666668,23.4,26.083333333333332,339.0,334.0833333333333,198.0,232.91666666666666,141.0,101.16666666666667,258.2,309.0833333333333,155.4,195.75,102.8,113.33333333333333,48.8,73.58333333333333,51.8,58.333333333333336,20.6,20.5,13.0,18.083333333333332,0.4,0.5833333333333334,2.4,2.0833333333333335
455,57100,ARI,home,24.25,23.0,27.75,20.916666666666668,358.5,369.0833333333333,268.25,262.25,90.25,106.83333333333333,297.75,297.1666666666667,208.25,199.25,89.5,97.91666666666667,54.25,53.916666666666664,57.75,62.083333333333336,24.25,23.25,19.5,17.666666666666668,1.25,1.6666666666666667,1.75,1.5833333333333333,MIA,21.8,21.25,23.8,23.166666666666668,297.2,328.5833333333333,197.6,217.08333333333334,99.6,111.5,381.6,373.25,258.8,243.0,122.8,130.25,69.8,72.25,61.8,60.333333333333336,17.8,17.666666666666668,22.4,21.333333333333332,2.2,1.4166666666666667,1.0,1.3333333333333333
456,57101,WAS,home,29.25,25.25,26.5,24.583333333333332,435.25,419.0,329.75,309.1666666666667,105.5,109.83333333333333,369.25,369.4166666666667,273.75,255.08333333333334,95.5,114.33333333333333,35.0,53.166666666666664,42.5,67.75,22.0,22.833333333333332,22.25,22.833333333333332,0.75,1.1666666666666667,0.75,1.1666666666666667,PHI,17.8,22.333333333333332,25.6,20.416666666666668,366.0,337.8333333333333,256.0,228.16666666666666,110.0,109.66666666666667,368.6,345.4166666666667,287.0,244.5,81.6,100.91666666666667,59.6,66.25,43.8,50.333333333333336,21.6,20.25,18.2,18.916666666666668,1.0,1.5,1.8,1.3333333333333333
457,57102,NO,home,29.2,28.916666666666668,24.0,27.916666666666668,447.8,428.75,309.0,319.4166666666667,138.8,109.33333333333333,343.0,374.75,263.0,276.8333333333333,80.0,97.91666666666667,48.2,57.5,46.8,53.166666666666664,24.6,24.75,19.4,21.5,1.6,1.4166666666666667,2.0,1.5833333333333333,TB,25.0,23.083333333333332,19.2,23.75,377.0,362.25,283.4,257.0833333333333,93.6,105.16666666666667,332.4,366.0,215.2,250.25,117.2,115.75,63.0,61.083333333333336,42.0,63.5,22.2,21.833333333333332,19.8,20.416666666666668,2.4,1.8333333333333333,1.4,1.5833333333333333
458,57103,DEN,home,23.0,23.833333333333332,23.25,19.083333333333332,326.5,326.4166666666667,235.5,226.25,91.0,100.16666666666667,344.0,315.5,210.25,192.66666666666666,133.75,122.83333333333333,60.75,61.333333333333336,58.25,59.583333333333336,17.0,18.666666666666668,22.75,19.666666666666668,1.75,1.9166666666666667,1.25,1.3333333333333333,TEN,31.5,25.666666666666668,28.25,24.666666666666668,391.25,382.25,269.25,240.08333333333334,122.0,142.16666666666666,404.0,362.6666666666667,292.0,270.3333333333333,112.0,92.33333333333333,87.25,69.41666666666667,83.0,82.0,20.25,20.833333333333332,23.75,20.583333333333332,1.5,1.0833333333333333,0.75,1.0833333333333333
459,57104,NYJ,home,14.0,17.166666666666668,24.75,25.583333333333332,302.75,328.1666666666667,208.0,223.08333333333334,94.75,105.08333333333333,338.0,354.75,215.0,264.8333333333333,123.0,89.91666666666667,66.0,53.916666666666664,46.0,44.666666666666664,16.0,17.916666666666668,22.25,21.083333333333332,0.25,0.8333333333333334,2.0,2.0833333333333335,SF,18.0,19.5,30.2,30.833333333333332,337.6,309.8333333333333,211.2,182.16666666666666,126.4,127.66666666666667,428.4,416.1666666666667,281.2,246.91666666666666,147.2,169.25,83.4,55.083333333333336,34.4,51.5,17.8,18.333333333333332,24.2,22.833333333333332,1.0,1.3333333333333333,1.4,1.6666666666666667
460,57105,SEA,home,26.6,22.0,17.0,16.166666666666668,383.2,357.9166666666667,253.6,256.4166666666667,129.6,101.5,345.4,330.9166666666667,232.8,231.66666666666666,112.6,99.25,49.4,62.25,71.0,57.416666666666664,21.0,19.166666666666668,21.6,20.083333333333332,1.8,1.3333333333333333,0.8,0.9166666666666666,GB,24.6,24.583333333333332,29.2,25.166666666666668,385.4,360.25,295.0,261.1666666666667,90.4,99.08333333333333,385.2,347.9166666666667,264.8,254.33333333333334,120.4,93.58333333333333,54.4,51.416666666666664,38.8,63.416666666666664,21.2,22.0,19.8,19.333333333333332,0.8,1.0,1.4,1.4166666666666667
461,57106,ATL,home,31.0,32.166666666666664,25.0,27.583333333333332,385.5,412.0,278.5,302.0,107.0,110.0,386.25,381.5833333333333,271.0,280.5833333333333,115.25,101.0,38.5,56.083333333333336,87.5,62.916666666666664,25.5,23.833333333333332,22.0,23.25,1.25,1.0833333333333333,1.0,0.8333333333333334,LA,12.0,15.0,21.6,21.833333333333332,250.8,283.9166666666667,172.8,204.83333333333334,78.0,79.08333333333333,347.4,345.1666666666667,219.8,231.0,127.6,114.16666666666667,65.2,67.0,48.0,53.666666666666664,13.2,15.75,19.4,20.5,0.6,1.1666666666666667,1.2,1.5833333333333333
462,57107,DAL,home,29.0,27.75,19.6,19.0,375.8,395.6666666666667,232.6,239.83333333333334,143.2,155.83333333333334,372.2,358.5,304.8,276.6666666666667,67.4,81.83333333333333,56.8,54.333333333333336,59.2,48.0,22.6,23.583333333333332,21.2,21.25,0.2,0.9166666666666666,0.6,0.75,NYG,22.4,20.416666666666668,19.2,19.75,302.4,327.25,214.8,249.75,87.6,77.5,350.8,356.75,262.4,265.3333333333333,88.4,91.41666666666667,40.8,55.75,58.6,61.416666666666664,17.4,18.25,18.2,19.833333333333332,1.8,1.3333333333333333,1.4,1.75
463,57108,BAL,home,24.6,21.333333333333332,13.2,17.083333333333332,373.6,349.5833333333333,274.6,258.4166666666667,99.0,91.16666666666667,288.0,296.1666666666667,225.4,222.25,62.6,73.91666666666667,85.6,72.16666666666667,50.2,63.083333333333336,20.6,19.75,18.2,16.583333333333332,1.8,1.8333333333333333,1.2,1.4166666666666667,NE,25.5,26.583333333333332,18.75,17.25,402.0,387.6666666666667,283.0,270.4166666666667,119.0,117.25,303.5,337.4166666666667,224.0,243.16666666666666,79.5,94.25,40.5,54.75,56.0,57.0,24.75,22.333333333333332,16.5,19.333333333333332,1.0,1.0833333333333333,0.5,0.6666666666666666
464,57109,LA,home,12.8,14.923076923076923,27.4,23.384615384615383,245.4,286.0769230769231,158.4,205.07692307692307,87.0,81.0,355.8,340.61538461538464,226.8,230.15384615384616,129.0,110.46153846153847,64.4,69.92307692307692,49.0,52.61538461538461,13.8,16.153846153846153,19.8,20.307692307692307,0.6,1.0769230769230769,2.0,1.8461538461538463,SEA,22.4,21.076923076923077,19.6,17.846153846153847,398.6,357.6923076923077,248.2,253.46153846153845,150.4,104.23076923076923,326.4,330.84615384615387,227.6,232.07692307692307,98.8,98.76923076923077,47.0,62.30769230769231,58.0,56.84615384615385,21.6,19.384615384615383,19.2,19.923076923076923,1.6,1.2307692307692308,2.0,1.3076923076923077
465,57110,MIA,home,21.6,21.615384615384617,23.8,23.153846153846153,305.2,327.46153846153845,216.4,218.15384615384616,88.8,109.3076923076923,375.2,367.61538461538464,245.4,233.92307692307693,129.8,133.69230769230768,76.2,75.76923076923077,57.2,59.84615384615385,16.8,17.46153846153846,23.0,21.307692307692307,2.6,1.6153846153846154,1.6,1.4615384615384615,NYJ,14.0,17.615384615384617,22.25,24.923076923076923,320.75,334.0,214.0,222.53846153846155,106.75,111.46153846153847,360.5,355.46153846153845,209.75,253.3846153846154,150.75,102.07692307692308,60.75,54.07692307692308,30.75,43.15384615384615,17.5,18.384615384615383,21.5,20.76923076923077,0.25,0.7692307692307693,1.75,2.0
466,57111,PHI,home,17.6,22.307692307692307,25.4,20.923076923076923,354.0,341.3076923076923,244.2,232.76923076923077,109.8,108.53846153846153,375.0,344.53846153846155,282.8,243.15384615384616,92.2,101.38461538461539,61.8,65.3076923076923,55.0,53.07692307692308,22.2,20.53846153846154,18.2,18.692307692307693,0.8,1.4615384615384615,1.8,1.3846153846153846,BAL,25.0,21.46153846153846,16.4,18.076923076923077,388.4,349.46153846153845,291.0,262.0769230769231,97.4,87.38461538461539,331.8,311.53846153846155,257.4,236.0,74.4,75.53846153846153,76.2,70.23076923076923,40.0,61.92307692307692,21.4,19.53846153846154,19.2,16.846153846153847,2.2,1.9230769230769231,1.2,1.3846153846153846
467,57112,CLE,home,9.75,15.923076923076923,25.5,28.846153846153847,237.5,309.15384615384613,164.25,213.0,73.25,96.15384615384616,341.25,396.9230769230769,195.75,250.76923076923077,145.5,146.15384615384616,39.0,46.46153846153846,68.5,57.92307692307692,15.5,17.692307692307693,21.75,22.692307692307693,0.75,0.8461538461538461,2.25,1.6153846153846154,BUF,22.0,25.0,24.5,23.153846153846153,325.75,338.0,172.0,183.46153846153845,153.75,154.53846153846155,365.0,355.38461538461536,201.25,227.84615384615384,163.75,127.53846153846153,56.25,67.92307692307692,48.75,61.76923076923077,18.25,19.615384615384617,22.75,21.692307692307693,1.25,1.3076923076923077,1.0,0.6923076923076923
468,57113,GB,home,27.0,25.615384615384617,25.0,24.0,370.4,357.9230769230769,284.6,259.3076923076923,85.8,98.61538461538461,385.2,348.46153846153845,254.4,251.53846153846155,130.8,96.92307692307692,59.4,51.30769230769231,44.4,63.38461538461539,19.8,21.692307692307693,19.8,19.53846153846154,1.6,1.3846153846153846,1.2,1.3076923076923077,CHI,18.0,17.0,22.2,22.307692307692307,326.2,344.15384615384613,217.4,243.23076923076923,108.8,100.92307692307692,306.8,326.6923076923077,189.6,219.3846153846154,117.2,107.3076923076923,68.2,63.53846153846154,79.8,62.07692307692308,18.4,18.846153846153847,18.8,20.0,0.6,0.7692307692307693,1.6,1.3076923076923077
469,57114,TB,home,22.6,22.53846153846154,12.8,22.76923076923077,351.8,355.15384615384613,252.0,250.07692307692307,99.8,105.07692307692308,299.0,360.46153846153845,199.8,250.07692307692307,99.2,110.38461538461539,59.0,61.38461538461539,56.0,66.61538461538461,21.8,21.76923076923077,16.4,19.923076923076923,2.8,1.9230769230769231,1.0,1.4615384615384615,DAL,23.4,26.153846153846153,19.6,18.307692307692307,343.2,385.2307692307692,212.0,233.07692307692307,131.2,152.15384615384616,379.8,350.9230769230769,302.8,268.2307692307692,77.0,82.6923076923077,60.0,54.30769230769231,62.6,48.15384615384615,19.4,22.76923076923077,21.0,20.53846153846154,0.8,1.0769230769230769,1.2,0.9230769230769231
470,57115,JAX,home,17.4,18.46153846153846,24.6,26.0,312.2,332.61538461538464,195.2,232.69230769230768,117.0,99.92307692307692,287.4,314.3076923076923,180.0,203.15384615384616,107.4,111.15384615384616,62.4,76.6923076923077,55.4,61.0,19.2,20.307692307692307,15.4,18.384615384615383,0.6,0.6153846153846154,1.6,1.9230769230769231,HOU,18.4,17.615384615384617,21.4,21.076923076923077,322.8,317.0769230769231,177.4,190.84615384615384,145.4,126.23076923076923,322.2,318.53846153846155,248.4,212.76923076923077,73.8,105.76923076923077,76.8,56.69230769230769,47.2,57.53846153846154,19.4,18.846153846153847,18.8,17.846153846153847,1.6,1.0769230769230769,1.6,1.6153846153846154
471,57116,TEN,home,26.0,24.692307692307693,20.0,23.53846153846154,356.25,372.3076923076923,209.25,227.23076923076923,147.0,145.07692307692307,372.0,361.53846153846155,307.5,274.9230769230769,64.5,86.61538461538461,86.75,68.3076923076923,78.0,82.38461538461539,18.25,20.46153846153846,20.75,20.46153846153846,2.0,1.1538461538461537,0.0,1.0,KC,23.4,23.23076923076923,20.8,19.615384615384617,316.8,332.53846153846155,228.0,236.3846153846154,88.8,96.15384615384616,381.8,374.15384615384613,261.4,251.15384615384616,120.4,123.0,69.4,55.69230769230769,60.8,50.15384615384615,18.2,18.692307692307693,24.0,21.615384615384617,1.0,1.9230769230769231,1.4,1.0769230769230769
472,57117,IND,home,22.25,25.23076923076923,19.25,25.615384615384617,351.5,357.3076923076923,254.25,259.53846153846155,97.25,97.76923076923077,321.5,378.0769230769231,205.0,262.6923076923077,116.5,115.38461538461539,41.75,59.30769230769231,97.5,75.46153846153847,21.0,21.53846153846154,17.25,21.76923076923077,1.0,0.9230769230769231,1.75,1.3076923076923077,MIN,20.6,19.846153846153847,19.8,17.307692307692307,309.8,303.0,235.2,229.6153846153846,74.6,73.38461538461539,313.0,304.3076923076923,196.6,202.23076923076923,116.4,102.07692307692308,59.6,59.23076923076923,67.8,53.84615384615385,19.6,18.46153846153846,19.2,18.384615384615383,1.0,1.6923076923076923,1.0,0.7692307692307693
473,57118,DET,home,22.5,22.692307692307693,15.5,20.615384615384617,332.5,336.3076923076923,255.75,252.46153846153845,76.75,83.84615384615384,314.0,350.61538461538464,237.25,252.6153846153846,76.75,98.0,35.5,58.0,71.75,62.38461538461539,20.25,20.46153846153846,17.25,20.384615384615383,1.75,1.0769230769230769,1.0,0.7692307692307693,NYG,18.8,19.615384615384617,16.0,18.76923076923077,294.0,322.0769230769231,198.6,243.3846153846154,95.4,78.6923076923077,314.2,349.3076923076923,223.4,256.61538461538464,90.8,92.6923076923077,44.8,55.30769230769231,60.8,60.84615384615385,16.6,17.76923076923077,16.6,19.307692307692307,2.0,1.4615384615384615,1.6,1.8461538461538463
474,57119,NO,home,23.2,27.53846153846154,22.6,27.0,392.4,418.38461538461536,294.0,313.9230769230769,98.4,104.46153846153847,299.8,366.6923076923077,217.6,268.3076923076923,82.2,98.38461538461539,61.0,61.07692307692308,44.2,54.07692307692308,21.6,23.923076923076923,19.8,21.46153846153846,0.8,1.3076923076923077,2.6,1.6923076923076923,ARI,24.0,23.0,27.4,21.307692307692307,346.8,363.7692307692308,239.6,251.69230769230768,107.2,112.07692307692308,301.0,298.46153846153845,212.8,201.69230769230768,88.2,96.76923076923077,54.2,53.92307692307692,69.8,66.38461538461539,23.6,23.076923076923077,18.6,17.46153846153846,1.6,1.7692307692307692,2.2,1.7692307692307692
