,game_id,team,opp_team,home_away,home_score,away_score,win,margin,total_pts,year,week,pts_scored_last_5_games,pts_scored_season,pts_conceded_last_5_games,pts_conceded_season,totalyYds_gained_last_5,totalyYds_gained_season,passing_yds_gained_last_5,passing_yds_gained_season,rushing_yds_gained_last_5,rushing_yds_gained_season,totalyYds_allowed_last_5,totalyYds_allowed_season,passing_yds_allowed_last_5,passing_yds_allowed_season,rushing_yds_allowed_last_5,rushing_yds_allowed_season,penalty_yds_awarded_last_5,penalty_yds_awarded_season,penalty_yds_conceded_last_5,penalty_yds_conceded_season,first_downs_gained_last_5,first_downs_gained_season,first_downs_conceded_last_5,first_downs_conceded_season,turnovers_won_last_5,turnovers_won_season,turnovers_conceded_last_5,turnovers_conceded_season
3589,56175,TEN,KC,away,10,26,TRUE,16,36,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3590,56176,NE,MIA,away,33,20,FALSE,13,53,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3591,56177,OAK,NYJ,away,19,14,FALSE,5,33,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3592,56178,JAC,PHI,away,34,17,FALSE,17,51,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3593,56179,CLE,PIT,away,30,27,FALSE,3,57,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3594,56180,MIN,STL,away,6,34,TRUE,28,40,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3595,56181,SF,DAL,away,17,28,TRUE,11,45,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3596,56182,CAR,TB,away,14,20,TRUE,6,34,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3597,56183,IND,DEN,away,31,24,FALSE,7,55,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3598,56184,NYG,DET,away,35,14,FALSE,21,49,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3599,56185,SD,ARI,away,18,17,FALSE,1,35,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3600,56186,PIT,BAL,away,26,6,FALSE,20,32,2014,2,14,14,4,4,70,70,34,34,36,36,9,9,-95,-95,104,104,67,67,10,10,-2,-2,7,7,0,0,-1,-1
3601,56187,MIA,BUF,away,29,10,FALSE,19,39,2014,2,10,10,0,0,0,0,2,2,-2,-2,-112,-112,-115,-115,3,3,-82,-82,57,57,10,10,-9,-9,-1,-1,2,2
3602,56188,DET,CAR,away,24,7,FALSE,17,31,2014,2,15,15,0,0,83,83,120,120,-37,-37,-67,-67,-18,-18,-49,-49,30,30,10,10,1,1,-1,-1,-1,-1,0,0
3603,56189,ATL,CIN,away,24,10,FALSE,14,34,2014,2,14,14,18,18,188,188,144,144,44,44,52,52,4,4,48,48,51,51,-2,-2,12,12,4,4,0,0,1,1
3604,56190,NO,CLE,away,26,24,FALSE,2,50,2014,2,7,7,7,7,83,83,127,127,-44,-44,78,78,82,82,-4,-4,-28,-28,0,0,7,7,4,4,0,0,2,2
3605,56191,NE,MIN,away,7,30,TRUE,23,37,2014,2,-14,-14,27,27,-31,-31,66,66,-97,-97,42,42,-77,-77,119,119,40,40,-95,-95,2,2,10,10,1,1,2,2
3606,56192,ARI,NYG,away,14,25,TRUE,11,39,2014,2,4,4,-18,-18,206,206,150,150,56,56,-127,-127,-103,-103,-24,-24,-2,-2,-38,-38,6,6,-5,-5,1,1,0,0
3607,56193,DAL,TEN,away,10,26,TRUE,16,36,2014,2,-9,-9,18,18,-23,-23,12,12,-35,-35,71,71,14,14,57,57,-38,-38,55,55,2,2,4,4,-3,-3,4,4
3608,56194,JAC,WAS,away,41,10,FALSE,31,51,2014,2,11,11,17,17,-66,-66,1,1,-67,-67,104,104,74,74,30,30,-15,-15,5,5,-2,-2,8,8,2,2,-1,-1
3609,56195,SEA,SD,away,30,21,FALSE,9,51,2014,2,19,19,-2,-2,108,108,-47,-47,155,155,-148,-148,-119,-119,-29,-29,22,22,42,42,10,10,-3,-3,-1,-1,0,0
3610,56196,STL,TB,away,17,19,TRUE,2,36,2014,2,-8,-8,14,14,54,54,84,84,-30,-30,12,12,-61,-61,73,73,106,106,5,5,-2,-2,-1,-1,0,0,-1,-1
3611,56197,KC,DEN,away,24,17,FALSE,7,41,2014,2,-21,-21,2,2,-116,-116,-81,-81,-35,-35,-3,-3,-111,-111,108,108,-45,-45,65,65,-9,-9,0,0,-2,-2,3,3
3612,56198,NYJ,GB,away,31,24,FALSE,7,55,2014,2,3,3,-22,-22,147,147,15,15,132,132,-240,-240,-58,-58,-182,-182,40,40,-49,-49,1,1,-14,-14,-1,-1,1,1
3613,56199,HOU,OAK,away,14,30,TRUE,16,44,2014,2,3,3,-13,-13,158,158,68,68,90,90,-30,-30,51,51,-81,-81,25,25,-35,-35,5,5,0,0,0,0,1,1
3614,56200,CHI,SF,away,20,28,TRUE,8,48,2014,2,-8,-8,6,6,111,111,149,149,-38,-38,-22,-22,-88,-88,66,66,-37,-37,36,36,10,10,-11,-11,-3,-3,3,3
3615,56201,PHI,IND,away,27,30,TRUE,3,57,2014,2,10,10,-14,-14,12,12,-79,-79,91,91,-55,-55,-17,-17,-38,-38,5,5,-15,-15,0,0,-6,-6,1,1,1,1
3616,56202,TB,ATL,away,56,14,FALSE,42,70,2014,3,-8,-8,-9.5,-9.5,-140.5,-140.5,-160,-160,19.5,19.5,-135.5,-135.5,-97,-97,-38.5,-38.5,-53.5,-53.5,19,19,-6,-6,-6,-6,-0.5,-0.5,0,0
3617,56203,SD,BUF,away,10,22,TRUE,12,32,2014,3,-2.5,-2.5,4.5,4.5,-3.5,-3.5,72.5,72.5,-76,-76,-13,-13,-38.5,-38.5,25.5,25.5,-24,-24,4,4,6.5,6.5,-8,-8,-1,-1,0,0
3618,56204,TEN,CIN,away,33,7,FALSE,26,40,2014,3,-5.5,-5.5,5,5,-66.5,-66.5,-64,-64,-2.5,-2.5,-58,-58,-107.5,-107.5,49.5,49.5,22.5,22.5,-17.5,-17.5,0,0,-2,-2,-0.5,-0.5,1,1
3619,56205,BAL,CLE,away,21,23,TRUE,2,44,2014,3,-5.5,-5.5,-12.5,-12.5,15,15,43.5,43.5,-28.5,-28.5,-103,-103,-41.5,-41.5,-61.5,-61.5,-10.5,-10.5,-7.5,-7.5,2.5,2.5,-8.5,-8.5,0,0,1,1
3620,56206,GB,DET,away,19,7,FALSE,12,26,2014,3,2.5,2.5,11,11,-47.5,-47.5,-54.5,-54.5,7,7,100,100,-19,-19,119,119,-9,-9,40.5,40.5,1.5,1.5,4,4,0,0,-0.5,-0.5
3621,56207,IND,JAC,away,17,44,TRUE,27,61,2014,3,12,12,-7,-7,147.5,147.5,80.5,80.5,67,67,-25,-25,28.5,28.5,-53.5,-53.5,8,8,6,6,11.5,11.5,-4,-4,-1,-1,1,1
3622,56208,OAK,NE,away,16,9,FALSE,7,25,2014,3,-11,-11,4.5,4.5,-42.5,-42.5,14,14,-56.5,-56.5,76,76,-1.5,-1.5,77.5,77.5,-109.5,-109.5,53,53,-1.5,-1.5,-1,-1,-2.5,-2.5,1,1
3623,56209,MIN,NO,away,20,9,FALSE,11,29,2014,3,-8.5,-8.5,-13.5,-13.5,-153,-153,-116.5,-116.5,-36.5,-36.5,-141,-141,-129.5,-129.5,-11.5,-11.5,26,26,79,79,-10.5,-10.5,-10,-10,0.5,0.5,0,0
3624,56210,HOU,NYG,away,30,17,FALSE,13,47,2014,3,9.5,9.5,-20,-20,52.5,52.5,-32,-32,84.5,84.5,26.5,26.5,10.5,10.5,16,16,17.5,17.5,-31,-31,-2,-2,0.5,0.5,3,3,-2.5,-2.5
3625,56211,WAS,PHI,away,37,34,FALSE,3,71,2014,3,-8.5,-8.5,-8.5,-8.5,-28.5,-28.5,-53.5,-53.5,25,25,-91.5,-91.5,-45,-45,-46.5,-46.5,14,14,-18,-18,2,2,-9.5,-9.5,-0.5,-0.5,-1,-1
3626,56212,DAL,STL,away,31,34,TRUE,3,65,2014,3,9,9,-6.5,-6.5,46.5,46.5,-31.5,-31.5,78,78,-24,-24,44.5,44.5,-68.5,-68.5,-44.5,-44.5,12.5,12.5,8.5,8.5,-2,-2,0.5,0.5,1,1
3627,56213,SF,ARI,away,23,14,FALSE,9,37,2014,3,2.5,2.5,7,7,4,4,-6,-6,10,10,-16.5,-16.5,-36.5,-36.5,20,20,52,52,6.5,6.5,-2.5,-2.5,3,3,-0.5,-0.5,1,1
3628,56214,KC,MIA,away,15,34,TRUE,19,49,2014,3,-8,-8,0.5,0.5,-12.5,-12.5,23,23,-35.5,-35.5,50,50,26,26,24,24,20.5,20.5,20.5,20.5,-2.5,-2.5,5,5,-1,-1,-1,-1
3629,56215,DEN,SEA,away,26,20,FALSE,6,46,2014,3,-1,-1,-2.5,-2.5,0,0,62.5,62.5,-62.5,-62.5,77.5,77.5,75,75,2.5,2.5,12,12,-5.5,-5.5,2,2,3.5,3.5,0.5,0.5,-1,-1
3630,56216,PIT,CAR,away,19,37,TRUE,18,56,2014,3,-4,-4,16,16,72,72,46.5,46.5,25.5,25.5,62.5,62.5,-21.5,-21.5,84,84,35.5,35.5,21,21,1,1,5,5,-3,-3,2,2
3631,56217,CHI,NYJ,away,19,27,TRUE,8,46,2014,3,2.5,2.5,-1,-1,-35.5,-35.5,77.5,77.5,-113,-113,86.5,86.5,-22,-22,108.5,108.5,-43,-43,85.5,85.5,4.5,4.5,-1,-1,2,2,0,0
3632,56218,NYG,WAS,away,14,45,TRUE,31,59,2014,4,-7.66666667,-7.66666667,4.33333334,4.33333334,-125,-125,-98.6666667,-98.6666667,-26.3333333,-26.3333333,83.6666667,83.6666667,42,42,41.66666663,41.66666663,-57.66666667,-57.66666667,12.33333333,12.33333333,-4.33333333,-4.33333333,5,5,0,0,1.333333333,1.333333333
3633,56219,CAR,BAL,away,38,10,FALSE,28,48,2014,4,-0.66666667,-0.66666667,2.66666666,2.66666666,-41.3333333,-41.3333333,22.3333334,22.3333334,-63.66666667,-63.66666667,-5,-5,-60.6666666,-60.6666666,55.66666663,55.66666663,36.33333333,36.33333333,-25,-25,-5,-5,3.33333334,3.33333334,1,1,-0.333333333,-0.333333333
3634,56220,GB,CHI,away,17,38,TRUE,21,55,2014,4,-7,-7,5.66666666,5.66666666,-10.6666667,-10.6666667,-25.3333333,-25.3333333,14.66666667,14.66666667,-24,-24,-34.6666667,-34.6666667,10.6666667,10.6666667,-22,-22,-37.66666663,-37.66666663,-2.33333334,-2.33333334,3.33333334,3.33333334,-1,-1,-0.333333333,-0.333333333
3635,56221,BUF,HOU,away,23,17,FALSE,6,40,2014,4,-0.66666666,-0.66666666,0.66666666,0.66666666,-29,-29,-19.3333334,-19.3333334,-9.6666667,-9.6666667,-34,-34,24,24,-58.00000003,-58.00000003,26.33333333,26.33333333,-6,-6,-3.33333334,-3.33333334,1.33333333,1.33333333,-0.666666666,-0.666666666,-1,-1
3636,56222,TEN,IND,away,41,17,FALSE,24,58,2014,4,-17.33333334,-17.33333334,-3,-3,-77.6666667,-77.6666667,-86.3333334,-86.3333334,8.6666667,8.6666667,-83.3333334,-83.3333334,-106.3333333,-106.3333333,23,23,27.66666666,27.66666666,-25,-25,-5.66666666,-5.66666666,0,0,0.333333334,0.333333334,0,0
3637,56227,ATL,MIN,away,41,28,FALSE,13,69,2014,4,17.66666666,17.66666666,5.33333333,5.33333333,185,185,163.3333334,163.3333334,21.66666663,21.66666663,51.6666667,51.6666667,37.3333334,37.3333334,14.3333333,14.3333333,13.33333333,13.33333333,-40.6666667,-40.6666667,8.33333333,8.33333333,1,1,1.666666666,1.666666666,1.333333334,1.333333334
3638,56223,DET,NYJ,away,17,24,TRUE,7,41,2014,4,-0.33333334,-0.33333334,-9,-9,-11.6666667,-11.6666667,58.6666666,58.6666666,-70.3333333,-70.3333333,-24,-24,-32.6666666,-32.6666666,8.66666667,8.66666667,-35.66666666,-35.66666666,-16.66666667,-16.66666667,0.66666667,0.66666667,-1,-1,0.333333333,0.333333333,0,0
3639,56224,MIA,OAK,away,14,38,TRUE,24,52,2014,4,7,7,6,6,73,73,0,0,72.99999997,72.99999997,-18,-18,15.3333334,15.3333334,-33.3333334,-33.3333334,6,6,-28.66666667,-28.66666667,6.33333333,6.33333333,-1.66666666,-1.66666666,0.666666666,0.666666666,0,0
3640,56225,TB,PIT,away,24,27,TRUE,3,51,2014,4,-9.33333333,-9.33333333,7.66666667,7.66666667,-144,-144,-88.3333334,-88.3333334,-55.6666666,-55.6666666,33.3333333,33.3333333,35.3333334,35.3333334,-2,-2,-35.66666666,-35.66666666,-8.33333333,-8.33333333,-6.66666667,-6.66666667,-1,-1,1,1,1.666666667,1.666666667
3641,56226,JAC,SD,away,33,14,FALSE,19,47,2014,4,-8.33333333,-8.33333333,23.33333334,23.33333334,-68.6666667,-68.6666667,-53.6666667,-53.6666667,-15,-15,138.3333333,138.3333333,79.6666667,79.6666667,58.6666667,58.6666667,-10,-10,7.33333334,7.33333334,-5.66666666,-5.66666666,9.66666667,9.66666667,0,0,1.333333334,1.333333334
3642,56228,PHI,SF,away,26,21,FALSE,5,47,2014,4,13,13,3.33333333,3.33333333,87.3333333,87.3333333,90.3333333,90.3333333,-3,-3,74,74,54,54,20.00000003,20.00000003,-31.6666667,-31.6666667,30,30,4,4,0.33333333,0.33333333,-0.333333334,-0.333333334,0.333333334,0.333333334
3643,56229,NO,DAL,away,38,17,FALSE,21,55,2014,4,0.33333333,0.33333333,1,1,58.3333334,58.3333334,74.6666666,74.6666666,-16.3333334,-16.3333334,20.3333334,20.3333334,28,28,-7.6666667,-7.6666667,-5.33333333,-5.33333333,-21.33333333,-21.33333333,4,4,2,2,-1.333333334,-1.333333334,-1,-1
3644,56230,NE,KC,away,41,14,FALSE,27,55,2014,4,1.66666667,1.66666667,-5.33333334,-5.33333334,-21,-21,-1.3333334,-1.3333334,-19.6666667,-19.6666667,-81.3333333,-81.3333333,-55,-55,-26.3333333,-26.3333333,70.66666663,70.66666663,-37.66666667,-37.66666667,-3,-3,-1.66666666,-1.66666666,2.666666667,2.666666667,-1,-1
3645,56231,MIN,GB,away,42,10,FALSE,32,52,2014,5,-0.25,-0.25,-3,-3,35.5,35.5,-26.5,-26.5,62,62,-35.5,-35.5,27,27,-62.5,-62.5,0.5,0.5,31.75,31.75,-1.25,-1.25,-4.25,-4.25,-0.75,-0.75,0.25,0.25
3646,56232,CHI,CAR,away,31,24,FALSE,7,55,2014,5,4.75,4.75,1,1,21.25,21.25,-14.5,-14.5,35.75,35.75,-0.5,-0.5,17.25,17.25,-17.75,-17.75,-5.5,-5.5,48.75,48.75,4.75,4.75,-2.75,-2.75,0.5,0.5,0.75,0.75
3647,56233,HOU,DAL,away,20,17,FALSE,3,37,2014,5,-7,-7,-4.75,-4.75,-45,-45,5.25,5.25,-50.25,-50.25,-11.25,-11.25,-33.75,-33.75,22.5,22.5,24.5,24.5,-22.25,-22.25,-5,-5,1.75,1.75,0.25,0.25,0,0
3648,56234,BUF,DET,away,14,17,TRUE,3,31,2014,5,-1.5,-1.5,3.25,3.25,-42.5,-42.5,-77.5,-77.5,35,35,71.25,71.25,80,80,-8.75,-8.75,24.5,24.5,16.25,16.25,-4,-4,6,6,0.75,0.75,-0.75,-0.75
3649,56235,BAL,IND,away,20,13,FALSE,7,33,2014,5,-8.25,-8.25,-8.75,-8.75,-50.5,-50.5,-66.25,-66.25,15.75,15.75,-13.25,-13.25,7.5,7.5,-20.75,-20.75,-28.25,-28.25,7.5,7.5,-2,-2,-2.5,-2.5,-0.75,-0.75,-0.5,-0.5
3650,56236,PIT,JAC,away,9,17,TRUE,8,26,2014,5,9.75,9.75,-13.25,-13.25,129.5,129.5,55.5,55.5,74,74,-98.5,-98.5,-79.25,-79.25,-19.25,-19.25,60.25,60.25,-1.5,-1.5,6.75,6.75,-3.25,-3.25,0,0,-0.75,-0.75
3651,56237,TB,NO,away,37,31,FALSE,6,68,2014,5,-5.75,-5.75,2.25,2.25,-135,-135,-100.25,-100.25,-34.75,-34.75,-8.25,-8.25,0,0,-8.25,-8.25,22.25,22.25,18.75,18.75,-9.25,-9.25,1,1,1.25,1.25,0.75,0.75
3652,56238,ATL,NYG,away,30,20,FALSE,10,50,2014,5,7,7,5.5,5.5,92.5,92.5,91,91,1.5,1.5,75.5,75.5,21.75,21.75,53.75,53.75,15,15,-13,-13,-0.25,-0.25,2.25,2.25,-0.5,-0.5,0.5,0.5
3653,56239,STL,PHI,away,34,28,FALSE,6,62,2014,5,-11.83333333,-11.83333333,2.33333333,2.33333333,0.8333333,0.8333333,-16.1666667,-16.1666667,17,17,-51.9166667,-51.9166667,-73.5,-73.5,21.5833333,21.5833333,31.6666667,31.6666667,-49,-49,0.08333333,0.08333333,-4.16666667,-4.16666667,-0.25,-0.25,-0.25,-0.25
3654,56240,CLE,TEN,away,28,29,TRUE,1,57,2014,5,9.66666667,9.66666667,-1.83333333,-1.83333333,36.1666667,36.1666667,23.6666667,23.6666667,12.5,12.5,68.5833333,68.5833333,41.9166667,41.9166667,26.6666667,26.6666667,-18.33333333,-18.33333333,8.66666667,8.66666667,2.91666667,2.91666667,0.08333333,0.08333333,-0.166666667,-0.166666667,-1.75,-1.75
3655,56241,ARI,DEN,away,41,20,FALSE,21,61,2014,5,-3,-3,-7.33333333,-7.33333333,-3.6666666,-3.6666666,-34,-34,30.33333337,30.33333337,-74.3333334,-74.3333334,-40.6666666,-40.6666666,-33.66666663,-33.66666663,-12.66666667,-12.66666667,27.66666667,27.66666667,1.33333333,1.33333333,-6.33333333,-6.33333333,0.666666667,0.666666667,0.333333333,0.333333333
3656,56242,NYJ,SD,away,31,0,FALSE,31,31,2014,5,-5.75,-5.75,8.25,8.25,13.25,13.25,-67.5,-67.5,80.75,80.75,-34.25,-34.25,-0.25,-0.25,-34,-34,24,24,-5.25,-5.25,-0.75,-0.75,-1.25,-1.25,-1,-1,1.75,1.75
3657,56243,KC,SF,away,22,17,FALSE,5,39,2014,5,3.5,3.5,-2.5,-2.5,2,2,-5,-5,7,7,50.75,50.75,4,4,46.75,46.75,-60,-60,10,10,3.5,3.5,-1.5,-1.5,-1.5,-1.5,0,0
3658,56244,CIN,NE,away,43,17,FALSE,26,60,2014,5,6.66666667,6.66666667,-11.5,-11.5,85.5,85.5,61.3333333,61.3333333,24.1666667,24.1666667,36.4166667,36.4166667,53.8333333,53.8333333,-17.4166667,-17.4166667,-38,-38,19.33333333,19.33333333,3.16666667,3.16666667,1.83333333,1.83333333,0.333333333,0.333333333,-0.916666667,-0.916666667
3659,56245,SEA,WAS,away,17,27,TRUE,10,44,2014,5,3.91666667,3.91666667,-5.25,-5.25,-57.0833333,-57.0833333,-83.5833333,-83.5833333,26.5,26.5,-1.3333333,-1.3333333,13,13,-14.33333333,-14.33333333,-46.41666667,-46.41666667,-7.91666667,-7.91666667,-2.33333333,-2.33333333,2.41666667,2.41666667,0,0,-1.25,-1.25
3660,56246,IND,HOU,away,28,33,TRUE,5,61,2014,6,10.4,10.4,4.2,4.2,102.6,102.6,111.8,111.8,-9.2,-9.2,-43.2,-43.2,-12.8,-12.8,-30.4,-30.4,7.4,7.4,11.6,11.6,8.6,8.6,-2.4,-2.4,-0.4,-0.4,0.2,0.2
3661,56247,CHI,ATL,away,13,27,TRUE,14,40,2014,6,-7,-7,-2.4,-2.4,-86,-86,-73,-73,-13,-13,-44.4,-44.4,-13.2,-13.2,-31.2,-31.2,-2.2,-2.2,31.4,31.4,-0.2,-0.2,-2.2,-2.2,0.4,0.4,-0.2,-0.2
3662,56248,NE,BUF,away,22,37,TRUE,15,59,2014,6,5.4,5.4,3.6,3.6,14.6,14.6,0.2,0.2,14.4,14.4,-7.2,-7.2,-55.4,-55.4,48.2,48.2,20.6,20.6,-10.8,-10.8,3.6,3.6,-1,-1,0.2,0.2,0.2,0.2
3663,56249,CAR,CIN,away,37,37,FALSE,0,74,2014,6,-3.45,-3.45,5,5,-41.6,-41.6,-5.4,-5.4,-36.2,-36.2,-21.6,-21.6,-11.95,-11.95,-9.65,-9.65,12.05,12.05,-22.7,-22.7,0.45,0.45,-3.45,-3.45,0.25,0.25,0.2,0.2
3664,56250,PIT,CLE,away,31,10,FALSE,21,41,2014,6,-2.95,-2.95,-4.65,-4.65,14.4,14.4,19.95,19.95,-5.55,-5.55,-87.7,-87.7,-35.4,-35.4,-52.3,-52.3,24.15,24.15,-2.95,-2.95,-0.6,-0.6,-3.55,-3.55,0,0,0.95,0.95
3665,56251,GB,MIA,away,24,27,TRUE,3,51,2014,6,2.8,2.8,-3.05,-3.05,-45.05,-45.05,7.6,7.6,-52.65,-52.65,49.35,49.35,-6.2,-6.2,55.55,55.55,9.5,9.5,4.85,4.85,-3.7,-3.7,5.35,5.35,0,0,-1.2,-1.2
3666,56252,DET,MIN,away,3,17,TRUE,14,20,2014,6,-0.4,-0.4,-9.4,-9.4,9.8,9.8,56.4,56.4,-46.6,-46.6,-65,-65,-17.6,-17.6,-47.4,-47.4,-8,-8,-37.6,-37.6,-0.4,-0.4,-2,-2,0.2,0.2,0.2,0.2
3667,56253,DEN,NYJ,away,17,31,TRUE,14,48,2014,6,13.2,13.2,-3.65,-3.65,73.5,73.5,133,133,-59.5,-59.5,25.95,25.95,20.7,20.7,5.25,5.25,-19.45,-19.45,-12.8,-12.8,4.15,4.15,3.55,3.55,0.15,0.15,-1,-1
3668,56254,BAL,TB,away,17,48,TRUE,31,65,2014,6,2.6,2.6,-15.2,-15.2,76.8,76.8,42.2,42.2,34.6,34.6,-53.8,-53.8,-24.2,-24.2,-29.6,-29.6,-29.2,-29.2,2.2,2.2,5.6,5.6,-5.6,-5.6,-0.2,-0.2,-1,-1
3669,56255,JAC,TEN,away,16,14,FALSE,2,30,2014,6,-4.2,-4.2,6,6,-71.2,-71.2,-12.8,-12.8,-58.4,-58.4,61.2,61.2,71.2,71.2,-10,-10,-40,-40,7.8,7.8,-4,-4,-0.4,-0.4,-0.6,-0.6,0.6,0.6
3670,56256,SD,OAK,away,28,31,TRUE,3,59,2014,6,13.85,13.85,-13.15,-13.15,100,100,72.9,72.9,27.1,27.1,-74.65,-74.65,-12.4,-12.4,-62.25,-62.25,12.15,12.15,-11.4,-11.4,4.2,4.2,-4.05,-4.05,0.35,0.35,-1.85,-1.85
3671,56257,WAS,ARI,away,30,20,FALSE,10,50,2014,6,0.9,0.9,5.7,5.7,86.9,86.9,71.8,71.8,15.1,15.1,-40.25,-40.25,-78.1,-78.1,37.85,37.85,47.15,47.15,-9.75,-9.75,3,3,-1.35,-1.35,-0.95,-0.95,1.05,1.05
3672,56258,DAL,SEA,away,23,30,TRUE,7,53,2014,6,-0.5,-0.5,-0.15,-0.15,29.95,29.95,37.2,37.2,-7.25,-7.25,51.2,51.2,-7.7,-7.7,58.9,58.9,-16.65,-16.65,14.05,14.05,2.55,2.55,-1.15,-1.15,1.05,1.05,1.25,1.25
3673,56259,NYG,PHI,away,27,0,FALSE,27,27,2014,6,-4.6,-4.6,-4.2,-4.2,-19.8,-19.8,-42.2,-42.2,22.4,22.4,-43.4,-43.4,-9.2,-9.2,-34.2,-34.2,-22.4,-22.4,-10.6,-10.6,3.2,3.2,-4.2,-4.2,0.4,0.4,-0.4,-0.4
3674,56260,SF,STL,away,17,31,TRUE,14,48,2014,6,1,1,-8.55,-8.55,-40.95,-40.95,-76.5,-76.5,35.55,35.55,-59.7,-59.7,19.25,19.25,-78.95,-78.95,-17.75,-17.75,17,17,-2.5,-2.5,-0.45,-0.45,0.5,0.5,-1.25,-1.25
3675,56261,NYJ,NE,away,27,25,FALSE,2,52,2014,7,-12.6,-10.66666667,9.6,4.83333333,-72.6,-46,-61.2,-57,-11.4,11,49.6,7.6666667,39,26.5,10.6,-18.83333333,-26.2,-21,10.8,8,-3.8,-3.16666666,1.6,-1,-1.6,-1.833333333,1.4,1.166666667
3676,56262,ATL,BAL,away,29,7,FALSE,22,36,2014,7,-4.2,0,12.4,12.16666666,-4.8,20.6666667,36.6,49.8333333,-41.4,-29.1666666,53,59.5,3.4,8.1666667,49.6,51.3333333,15.2,23.83333334,-17.4,-17.5,-2.2,-1.5,-0.4,2,-0.4,0,1.2,0.833333333
3677,56263,MIN,BUF,away,17,16,FALSE,1,33,2014,7,-5,-2.33333334,6.2,2.83333333,-13.8,-13.8333333,-38,-32.8333333,24.2,19,17.6,-3.5,-45.6,-53.8333334,63.2,50.33333337,-13.8,-19.5,7.4,19.16666666,1,1.33333334,0.4,-2,-0.8,-0.833333334,0.8,0.5
3678,56264,MIA,CHI,away,14,27,TRUE,13,41,2014,7,-2.85,0.16666667,1.8,0.8,-6.55,-16.3666667,-21.85,-48.9,15.3,32.5333333,-12.45,-18.5666667,-41.5,-24.5666667,29.05,6,-28.95,-27.3,-22.85,-18.6,-0.8,-1.2,1,1.66666667,-0.7,-0.4,0.6,0.533333333
3679,56265,NO,DET,away,24,23,FALSE,1,47,2014,7,8.3,7.06666667,12.4,14.53333333,124.7,114.3,81.6,67.6333333,43.1,46.66666667,47.1,108.9333333,15.45,70.4333333,31.65,38.5,-6.85,-15.63333333,11.05,22.26666667,8.75,9.06666667,3,4.76666667,-1.15,-1.1,0.4,0.666666667
3680,56266,CAR,GB,away,38,17,FALSE,21,55,2014,7,-4.8,-3.33333333,9.8,4.5,13.8,24.6666666,30,32.6666667,-16.2,-8,55.8,24.1666667,51.8,38.3333333,4,-14.1666666,18,13.33333333,15.8,4.16666667,1.8,1.5,0.8,-0.66666666,-0.6,-0.166666667,0.8,0.5
3681,56267,CIN,IND,away,27,0,FALSE,27,27,2014,7,-5.25,-4.7,3.25,-0.06666667,-47.95,-45.3333333,-61.85,-59.0666667,13.9,13.7333333,56.35,57.7,11.7,24.4,44.65,33.3,-2.35,-2.63333333,27.25,14.1,-4.2,-5.06666667,6.8,6.03333333,-0.9,-0.4,-0.3,-0.633333333
3682,56268,CLE,JAC,away,24,6,FALSE,18,30,2014,7,13.95,13.3,-8.95,-7.83333333,95.15,93.3666667,29.25,17.0666667,65.9,76.3,-23.65,-4.5666667,-67.3,-37,43.65,32.4333333,32.5,26.76666667,-14.55,-2.76666667,4.8,4.86666667,0.85,0.73333333,0.8,0.333333333,-1.7,-1.6
3683,56269,SEA,STL,away,28,26,FALSE,2,54,2014,7,0.5,6.4,-4.75,-7.4,-70.25,-40.2,-91.25,-84,21,43.8,-9.5,-25.8,36,31.8,-45.5,-57.6,-18.5,-25.2,12.25,10.8,-6.25,-3,1.75,1.6,-0.75,-0.4,-1.25,-1.2
3684,56270,TEN,WAS,away,19,17,FALSE,2,36,2014,7,-9.6,-4.66666667,-1.2,-2.16666667,-79.2,-60.5,-94.4,-78.3333333,15.2,17.83333337,61.8,39.6666667,28.6,20,33.2,19.6666667,-18.2,-8.5,-21.2,-21,-4.8,-3.33333333,7.2,5.83333334,0.6,0.833333333,-0.8,-1
