,game_id,team,home_score,away_score,win,margin,total_pts,year,week
2744,55000,ATL,24,28,True,4,52,2010,13
2745,54993,NO,30,34,True,4,64,2010,13
2746,55002,OAK,13,28,True,15,41,2010,13
2747,55004,DAL,35,38,True,3,73,2010,13
2748,55003,STL,6,19,True,13,25,2010,13
2749,55005,CAR,31,14,False,17,45,2010,13
2750,55006,PIT,10,13,True,3,23,2010,13
2751,55007,NYJ,45,3,False,42,48,2010,13
2752,55008,IND,28,30,True,2,58,2010,14
2753,55009,NE,7,36,True,29,43,2010,14
2754,55010,CLE,13,6,False,7,19,2010,14
2755,55011,CIN,23,7,False,16,30,2010,14
2756,55012,OAK,38,31,False,7,69,2010,14
2757,55013,TB,16,17,True,1,33,2010,14
2758,55014,GB,7,3,False,4,10,2010,14
2759,55016,ATL,10,31,True,21,41,2010,14
2760,55017,STL,31,13,False,18,44,2010,14
2761,55018,SEA,40,21,False,19,61,2010,14
2762,55020,MIA,6,10,True,4,16,2010,14
2763,55019,DEN,43,13,False,30,56,2010,14
2764,55021,KC,31,0,False,31,31,2010,14
2765,55022,PHI,27,30,True,3,57,2010,14
2766,55023,BAL,28,34,True,6,62,2010,14
2767,55015,NYG,3,21,True,18,24,2010,14
2768,55024,SF,34,7,False,27,41,2010,15
2769,55032,KC,13,27,True,14,40,2010,15
2770,55030,BUF,14,17,True,3,31,2010,15
2771,55027,CLE,19,17,False,2,36,2010,15
2772,55029,JAC,34,24,False,10,58,2010,15
2773,55034,HOU,31,17,False,14,48,2010,15
2774,55028,WAS,33,30,False,3,63,2010,15
2775,55031,PHI,31,38,True,7,69,2010,15
2776,55026,ARI,19,12,False,7,31,2010,15
2777,55033,DET,20,23,True,3,43,2010,15
2778,55025,NO,30,24,False,6,54,2010,15
2779,55035,ATL,18,34,True,16,52,2010,15
2780,55037,NYJ,17,22,True,5,39,2010,15
2781,55036,DEN,39,23,False,16,62,2010,15
2782,55038,GB,31,27,False,4,58,2010,15
2783,55039,CHI,14,40,True,26,54,2010,15
2784,55040,CAR,27,3,False,24,30,2010,16
2785,55041,DAL,27,26,False,1,53,2010,16
2786,55043,NYJ,38,34,False,4,72,2010,16
2787,55042,NE,3,34,True,31,37,2010,16
2788,55044,BAL,10,20,True,10,30,2010,16
2789,55046,TEN,34,14,False,20,48,2010,16
2790,55050,SEA,38,15,False,23,53,2010,16
2791,55049,SF,25,17,False,8,42,2010,16
2792,55047,DET,27,34,True,7,61,2010,16
2793,55045,WAS,17,20,True,3,37,2010,16
2794,55051,HOU,24,23,False,1,47,2010,16
2795,55052,IND,26,31,True,5,57,2010,16
2796,55053,NYG,45,17,False,28,62,2010,16
2797,55054,SD,34,20,False,14,54,2010,16
2798,55055,NO,14,17,True,3,31,2010,16
2799,55048,MIN,14,24,True,10,38,2010,16
2800,55064,MIA,38,7,False,31,45,2010,17
2801,55066,BUF,38,7,False,31,45,2010,17
2802,55057,CIN,13,7,False,6,20,2010,17
2803,55058,PIT,9,41,True,32,50,2010,17
2804,55061,JAC,34,17,False,17,51,2010,17
2805,55062,TEN,23,20,False,3,43,2010,17
2806,55063,OAK,10,31,True,21,41,2010,17
2807,55067,DAL,13,14,True,1,27,2010,17
2808,55068,NYG,14,17,True,3,31,2010,17
2809,55059,MIN,20,13,False,7,33,2010,17
2810,55060,CHI,10,3,False,7,13,2010,17
2811,55056,CAR,31,10,False,21,41,2010,17
2812,55065,TB,13,23,True,10,36,2010,17
2813,55069,SD,28,33,True,5,61,2010,17
2814,55070,ARI,38,7,False,31,45,2010,17
2815,55071,STL,16,6,False,10,22,2010,17
2816,55164,NO,42,34,False,8,76,2011,1
2817,55165,PIT,35,7,False,28,42,2011,1
2818,55167,CIN,17,27,True,10,44,2011,1
2819,55168,IND,34,7,False,27,41,2011,1
2820,55169,TEN,16,14,False,2,30,2011,1
2821,55170,BUF,7,41,True,34,48,2011,1
2822,55166,ATL,30,12,False,18,42,2011,1
2823,55172,DET,20,27,True,7,47,2011,1
2824,55171,PHI,13,31,True,18,44,2011,1
2825,55176,NYG,28,14,False,14,42,2011,1
2826,55173,CAR,28,21,False,7,49,2011,1
2827,55175,SEA,33,17,False,16,50,2011,1
2828,55174,MIN,24,17,False,7,41,2011,1
2829,55177,DAL,27,24,False,3,51,2011,1
2830,55178,NE,24,38,True,14,62,2011,1
2831,55179,OAK,20,23,True,3,43,2011,1
2832,55182,KC,48,3,False,45,51,2011,2
2833,55180,OAK,38,35,False,3,73,2011,2
2834,55188,BAL,26,13,False,13,39,2011,2
2835,55186,JAC,32,3,False,29,35,2011,2
2836,55183,CLE,19,27,True,8,46,2011,2
2837,55189,ARI,22,21,False,1,43,2011,2
2838,55184,TB,20,24,True,4,44,2011,2
2839,55181,GB,23,30,True,7,53,2011,2
2840,55185,CHI,30,13,False,17,43,2011,2
2841,55187,SEA,24,0,False,24,24,2011,2
2842,55190,DAL,24,27,True,3,51,2011,2
2843,55193,SD,35,21,False,14,56,2011,2
2844,55191,CIN,24,22,False,2,46,2011,2
2845,55192,HOU,13,23,True,10,36,2011,2
2846,55194,PHI,35,31,False,4,66,2011,2
2847,55195,STL,28,16,False,12,44,2011,2
2848,55197,JAC,16,10,False,6,26,2011,3
2849,55201,HOU,40,33,False,7,73,2011,3
2850,55196,NE,34,31,False,3,65,2011,3
2851,55199,MIA,17,16,False,1,33,2011,3
2852,55203,DEN,17,14,False,3,31,2011,3
2853,55202,NYG,16,29,True,13,45,2011,3
2854,55200,DET,23,26,True,3,49,2011,3
2855,55198,SF,8,13,True,5,21,2011,3
2856,55204,NYJ,34,24,False,10,58,2011,3
2857,55206,KC,20,17,False,3,37,2011,3
2858,55205,BAL,7,37,True,30,44,2011,3
2859,55207,GB,17,27,True,10,44,2011,3
2860,55208,ARI,13,10,False,3,23,2011,3
2861,55209,ATL,16,13,False,3,29,2011,3
2862,55210,PIT,20,23,True,3,43,2011,3
2863,55211,WAS,18,16,False,2,34,2011,3
2864,55213,BUF,23,20,False,3,43,2011,4
2865,55214,TEN,13,31,True,18,44,2011,4
2866,55216,PIT,17,10,False,7,27,2011,4
2867,55215,DET,30,34,True,4,64,2011,4
2868,55219,SF,23,24,True,1,47,2011,4
2869,55212,CAR,34,29,False,5,63,2011,4
2870,55220,WAS,10,17,True,7,27,2011,4
2871,55217,NO,10,23,True,13,33,2011,4
2872,55218,MIN,22,17,False,5,39,2011,4
2873,55221,NYG,27,31,True,4,58,2011,4
2874,55222,ATL,28,30,True,2,58,2011,4
2875,55223,DEN,49,23,False,26,72,2011,4
2876,55224,NE,19,31,True,12,50,2011,4
2877,55225,MIA,26,16,False,10,42,2011,4
2878,55226,NYJ,34,17,False,17,51,2011,4
2879,55227,IND,24,17,False,7,41,2011,4
2880,55235,TEN,38,17,False,21,55,2011,5
2881,55230,OAK,20,25,True,5,45,2011,5
2882,55231,KC,24,28,True,4,52,2011,5
2883,55232,CIN,20,30,True,10,50,2011,5
2884,55234,SEA,25,36,True,11,61,2011,5
2885,55233,ARI,34,10,False,24,44,2011,5
2886,55229,NO,27,30,True,3,57,2011,5
2887,55228,PHI,31,24,False,7,55,2011,5
2888,55236,TB,48,3,False,45,51,2011,5
2889,55238,NYJ,30,21,False,9,51,2011,5
2890,55237,SD,24,29,True,5,53,2011,5
2891,55239,GB,14,25,True,11,39,2011,5
2892,55240,CHI,24,13,False,11,37,2011,5
2893,55245,BUF,27,24,False,3,51,2011,6
2894,55242,IND,27,17,False,10,44,2011,6
2895,55246,JAC,17,13,False,4,30,2011,6
2896,55247,PHI,13,20,True,7,33,2011,6
2897,55243,SF,19,25,True,6,44,2011,6
2898,55244,STL,24,3,False,21,27,2011,6
2899,55241,CAR,31,17,False,14,48,2011,6
2900,55249,CLE,24,17,False,7,41,2011,6
2901,55248,HOU,29,14,False,15,43,2011,6
2902,55251,NO,26,20,False,6,46,2011,6
2903,55250,DAL,20,16,False,4,36,2011,6
2904,55252,MIN,39,10,False,29,49,2011,6
2905,55253,MIA,24,6,False,18,30,2011,6
2906,55257,DEN,15,18,True,3,33,2011,7
2907,55258,SD,27,21,False,6,48,2011,7
2908,55260,HOU,7,41,True,34,48,2011,7
2909,55256,ATL,16,23,True,7,39,2011,7
2910,55254,WAS,33,20,False,13,53,2011,7
2911,55259,CHI,18,24,True,6,42,2011,7
2912,55255,SEA,6,3,False,3,9,2011,7
2913,55261,PIT,20,32,True,12,52,2011,7
2914,55262,KC,0,28,True,28,28,2011,7
2915,55264,GB,27,33,True,6,60,2011,7
2916,55263,STL,34,7,False,27,41,2011,7
2917,55265,IND,62,7,False,55,69,2011,7
2918,55266,BAL,12,7,False,5,19,2011,7
2919,55270,MIA,20,17,False,3,37,2011,8
2920,55269,JAC,24,14,False,10,38,2011,8
2921,55272,IND,27,10,False,17,37,2011,8
2922,55268,MIN,21,24,True,3,45,2011,8
2923,55271,NO,31,21,False,10,52,2011,8
2924,55267,ARI,30,27,False,3,57,2011,8
2925,55274,DET,10,45,True,35,55,2011,8
2926,55273,WAS,23,0,False,23,23,2011,8
2927,55275,NE,25,17,False,8,42,2011,8
2928,55276,CLE,20,10,False,10,30,2011,8
2929,55277,CIN,12,34,True,22,46,2011,8
2930,55278,DAL,34,7,False,27,41,2011,8
2931,55279,SD,23,20,False,3,43,2011,8
2932,55280,NYJ,11,27,True,16,38,2011,9
2933,55282,CLE,30,12,False,18,42,2011,9
2934,55284,MIA,3,31,True,28,34,2011,9
2935,55281,SEA,23,13,False,10,36,2011,9
2936,55286,SF,11,19,True,8,30,2011,9
2937,55285,TB,27,16,False,11,43,2011,9
2938,55283,ATL,7,31,True,24,38,2011,9
2939,55287,DEN,24,38,True,14,62,2011,9
2940,55288,CIN,17,24,True,7,41,2011,9
2941,55290,NYG,20,24,True,4,44,2011,9
2942,55291,GB,38,45,True,7,83,2011,9
2943,55289,STL,19,13,False,6,32,2011,9
2944,55292,BAL,20,23,True,3,43,2011,9
2945,55293,CHI,24,30,True,6,54,2011,9
2946,55294,OAK,17,24,True,7,41,2011,10
2947,55300,BUF,44,7,False,37,51,2011,10
2948,55296,TEN,3,30,True,27,33,2011,10
2949,55305,HOU,9,37,True,28,46,2011,10
2950,55298,PIT,17,24,True,7,41,2011,10
2951,55301,JAC,3,17,True,14,20,2011,10
2952,55302,DEN,10,17,True,7,27,2011,10
2953,55304,ARI,17,21,True,4,38,2011,10
2954,55297,DET,37,13,False,24,50,2011,10
2955,55295,NO,23,26,True,3,49,2011,10
2956,55303,WAS,20,9,False,11,29,2011,10
2957,55299,STL,12,13,True,1,25,2011,10
2958,55306,BAL,22,17,False,5,39,2011,10
2959,55307,NYG,27,20,False,7,47,2011,10
2960,55308,NE,16,37,True,21,53,2011,10
2961,55309,MIN,45,7,False,38,52,2011,10
2962,55310,NYJ,17,13,False,4,30,2011,11
2963,55317,OAK,21,27,True,6,48,2011,11
2964,55311,TEN,23,17,False,6,40,2011,11
2965,55316,BUF,35,8,False,27,43,2011,11
2966,55313,JAC,14,10,False,4,24,2011,11
2967,55312,CIN,31,24,False,7,55,2011,11
2968,55318,DAL,24,27,True,3,51,2011,11
2969,55314,CAR,49,35,False,14,84,2011,11
2970,55315,TB,35,26,False,9,61,2011,11
2971,55320,ARI,23,7,False,16,30,2011,11
2972,55319,SEA,7,24,True,17,31,2011,11
2973,55321,SD,31,20,False,11,51,2011,11
2974,55322,PHI,10,17,True,7,27,2011,11
2975,55323,KC,34,3,False,31,37,2011,11
2976,55324,GB,15,27,True,12,42,2011,12
2977,55325,MIA,20,19,False,1,39,2011,12
2978,55326,SF,16,6,False,10,22,2011,12
2979,55331,BUF,28,24,False,4,52,2011,12
2980,55328,CLE,23,20,False,3,43,2011,12
2981,55330,HOU,13,20,True,7,33,2011,12
2982,55327,MIN,24,14,False,10,38,2011,12
2983,55332,ARI,20,23,True,3,43,2011,12
2984,55329,CAR,19,27,True,8,46,2011,12
2985,55333,TB,23,17,False,6,40,2011,12
2986,55335,WAS,17,23,True,6,40,2011,12
2987,55334,CHI,25,20,False,5,45,2011,12
2988,55336,NE,20,38,True,18,58,2011,12
2989,55337,DEN,13,16,True,3,29,2011,12
2990,55338,PIT,9,13,True,4,22,2011,12
2991,55339,NYG,49,24,False,25,73,2011,12
2992,55340,PHI,31,14,False,17,45,2011,13
2993,55349,NYJ,19,34,True,15,53,2011,13
2994,55342,KC,3,10,True,7,13,2011,13
2995,55341,TEN,17,23,True,6,40,2011,13
2996,55345,OAK,34,14,False,20,48,2011,13
2997,55343,BAL,10,24,True,14,34,2011,13
2998,55347,CIN,35,7,False,28,42,2011,13
2999,55346,DET,31,17,False,14,48,2011,13
3000,55348,CAR,19,38,True,19,57,2011,13
3001,55344,ATL,17,10,False,7,27,2011,13
3002,55350,DEN,32,35,True,3,67,2011,13
3003,55352,GB,35,38,True,3,73,2011,13
3004,55351,DAL,19,13,False,6,32,2011,13
3005,55353,STL,26,0,False,26,26,2011,13
3006,55354,IND,31,24,False,7,55,2011,13
3007,55355,SD,14,38,True,24,52,2011,13
3008,55356,CLE,14,3,False,11,17,2011,14
3009,55366,NE,27,34,True,7,61,2011,14
3010,55361,OAK,46,16,False,30,62,2011,14
3011,55364,KC,37,10,False,27,47,2011,14
3012,55359,HOU,19,20,True,1,39,2011,14
3013,55357,IND,24,10,False,14,34,2011,14
3014,55360,MIN,34,28,False,6,62,2011,14
3015,55358,ATL,23,31,True,8,54,2011,14
3016,55363,PHI,10,26,True,16,36,2011,14
3017,55362,TB,41,14,False,27,55,2011,14
3018,55365,NO,17,22,True,5,39,2011,14
3019,55367,SF,21,19,False,2,40,2011,14
3020,55368,CHI,13,10,False,3,23,2011,14
3021,55369,BUF,37,10,False,27,47,2011,14
3022,55370,NYG,34,37,True,3,71,2011,14
3023,55371,STL,30,13,False,17,43,2011,14
3024,55372,JAC,41,14,False,27,55,2011,15
3025,55373,DAL,15,31,True,16,46,2011,15
3026,55381,CIN,13,20,True,7,33,2011,15
3027,55374,MIA,23,30,True,7,53,2011,15
3028,55377,TEN,27,13,False,14,40,2011,15
3029,55380,WAS,10,23,True,13,33,2011,15
3030,55375,SEA,14,38,True,24,52,2011,15
3031,55379,NO,20,42,True,22,62,2011,15
3032,55376,CAR,13,28,True,15,41,2011,15
3033,55378,GB,19,14,False,5,33,2011,15
3034,55382,DET,27,28,True,1,55,2011,15
3035,55385,NYJ,45,19,False,26,64,2011,15
3036,55383,CLE,20,17,False,3,37,2011,15
3037,55384,NE,23,41,True,18,64,2011,15
3038,55386,BAL,34,14,False,20,48,2011,15
3039,55387,PIT,20,3,False,17,23,2011,15
3040,55388,HOU,19,16,False,3,35,2011,16
3041,55390,DEN,40,14,False,26,54,2011,16
3042,55394,MIA,27,24,False,3,51,2011,16
3043,55389,CLE,20,14,False,6,34,2011,16
3044,55397,JAC,23,17,False,6,40,2011,16
3045,55393,OAK,13,16,True,3,29,2011,16
3046,55395,NYG,14,29,True,15,43,2011,16
3047,55398,MIN,26,33,True,7,59,2011,16
3048,55391,TB,48,16,False,32,64,2011,16
3049,55392,ARI,23,16,False,7,39,2011,16
3050,55396,STL,27,0,False,27,27,2011,16
3051,55399,SD,38,10,False,28,48,2011,16
3052,55400,PHI,7,20,True,13,27,2011,16
3053,55401,SF,17,19,True,2,36,2011,16
3054,55402,CHI,35,21,False,14,56,2011,16
3055,55403,ATL,45,16,False,29,61,2011,16
3056,55410,NYJ,19,17,False,2,36,2011,17
3057,55412,BUF,49,21,False,28,70,2011,17
3058,55405,BAL,16,24,True,8,40,2011,17
3059,55406,PIT,9,13,True,4,22,2011,17
3060,55408,TEN,22,23,True,1,45,2011,17
3061,55409,IND,19,13,False,6,32,2011,17
3062,55414,DAL,31,14,False,17,45,2011,17
3063,55415,WAS,34,10,False,24,44,2011,17
3064,55407,DET,45,41,False,4,86,2011,17
3065,55411,CHI,13,17,True,4,30,2011,17
3066,55404,TB,45,24,False,21,69,2011,17
3067,55413,CAR,45,17,False,28,62,2011,17
3068,55416,SF,27,34,True,7,61,2011,17
3069,55418,KC,3,7,True,4,10,2011,17
3070,55419,SD,26,38,True,12,64,2011,17
3071,55417,SEA,23,20,False,3,43,2011,17
3072,55504,DAL,17,24,True,7,41,2012,1
3073,55505,IND,41,21,False,20,62,2012,1
3074,55510,JAC,26,23,False,3,49,2012,1
3075,55512,BUF,48,28,False,20,76,2012,1
3076,55508,MIA,30,10,False,20,40,2012,1
3077,55513,NE,13,34,True,21,47,2012,1
3078,55507,STL,27,23,False,4,50,2012,1
3079,55511,WAS,32,40,True,8,72,2012,1
3080,55506,PHI,16,17,True,1,33,2012,1
3081,55509,ATL,24,40,True,16,64,2012,1
3082,55515,SF,22,30,True,8,52,2012,1
3083,55514,SEA,20,16,False,4,36,2012,1
3084,55516,CAR,16,10,False,6,26,2012,1
3085,55517,PIT,31,19,False,12,50,2012,1
3086,55518,CIN,44,13,False,31,57,2012,1
3087,55519,SD,14,22,True,8,36,2012,1
3088,55520,CHI,23,10,False,13,33,2012,2
3089,55527,TB,41,34,False,7,75,2012,2
3090,55522,NO,35,27,False,8,62,2012,2
3091,55526,ARI,18,20,True,2,38,2012,2
3092,55524,MIN,23,20,False,3,43,2012,2
3093,55528,BAL,24,23,False,1,47,2012,2
3094,55521,KC,35,17,False,18,52,2012,2
3095,55523,CLE,34,27,False,7,61,2012,2
3096,55525,HOU,7,27,True,20,34,2012,2
3097,55530,DAL,27,7,False,20,34,2012,2
3098,55529,WAS,31,28,False,3,59,2012,2
3099,55532,NYJ,27,10,False,17,37,2012,2
3100,55533,TEN,38,10,False,28,48,2012,2
3101,55531,OAK,35,13,False,22,48,2012,2
3102,55534,DET,27,19,False,8,46,2012,2
3103,55535,DEN,27,21,False,6,48,2012,2
3104,55536,NYG,7,36,True,29,43,2012,3
3105,55539,TB,16,10,False,6,26,2012,3
3106,55537,STL,23,6,False,17,29,2012,3
3107,55542,SF,24,13,False,11,37,2012,3
3108,55544,DET,44,41,False,3,85,2012,3
3109,55545,CIN,31,38,True,7,69,2012,3
3110,55543,KC,24,27,True,3,51,2012,3
3111,55541,NYJ,20,23,True,3,43,2012,3
3112,55538,BUF,14,24,True,10,38,2012,3
3113,55540,JAC,17,22,True,5,39,2012,3
3114,55546,PHI,27,6,False,21,33,2012,3
3115,55547,ATL,3,27,True,24,30,2012,3
3116,55548,HOU,25,31,True,6,56,2012,3
3117,55549,PIT,34,31,False,3,65,2012,3
3118,55550,NE,31,30,False,1,61,2012,3
3119,55551,GB,14,12,False,2,26,2012,3
3120,55552,CLE,23,16,False,7,39,2012,4
3121,55554,NE,28,52,True,24,80,2012,4
3122,55556,TEN,38,14,False,24,52,2012,4
3123,55558,SD,20,37,True,17,57,2012,4
3124,55555,MIN,13,20,True,7,33,2012,4
3125,55553,CAR,30,28,False,2,58,2012,4
3126,55560,SEA,19,13,False,6,32,2012,4
3127,55559,SF,0,34,True,34,34,2012,4
3128,55562,MIA,24,21,False,3,45,2012,4
3129,55563,OAK,37,6,False,31,43,2012,4
3130,55557,CIN,10,27,True,17,37,2012,4
3131,55564,NO,28,27,False,1,55,2012,4
3132,55561,WAS,22,24,True,2,46,2012,4
3133,55565,NYG,19,17,False,2,36,2012,4
3134,55566,CHI,18,34,True,16,52,2012,4
3135,55567,ARI,17,3,False,14,20,2012,5
3136,55574,ATL,17,24,True,7,41,2012,5
3137,55573,PHI,16,14,False,2,30,2012,5
3138,55569,GB,30,27,False,3,57,2012,5
3139,55572,CLE,41,27,False,14,68,2012,5
3140,55571,TEN,30,7,False,23,37,2012,5
3141,55568,MIA,13,17,True,4,30,2012,5
3142,55570,BAL,6,9,True,3,15,2012,5
3143,55575,SEA,12,16,True,4,28,2012,5
3144,55576,CHI,3,41,True,38,44,2012,5
3145,55577,DEN,31,21,False,10,52,2012,5
3146,55578,BUF,45,3,False,42,48,2012,5
3147,55579,SD,31,24,False,7,55,2012,5
3148,55580,HOU,17,23,True,6,40,2012,5
3149,55581,PIT,26,23,False,3,49,2012,6
3150,55582,OAK,23,20,False,3,43,2012,6
3151,55588,KC,38,10,False,28,48,2012,6
3152,55586,IND,35,9,False,26,44,2012,6
3153,55584,CIN,34,24,False,10,58,2012,6
3154,55587,DET,23,26,True,3,49,2012,6
3155,55585,STL,17,14,False,3,31,2012,6
3156,55583,DAL,31,29,False,2,60,2012,6
3157,55589,BUF,16,19,True,3,35,2012,6
3158,55590,NE,24,23,False,1,47,2012,6
3159,55591,NYG,3,26,True,23,29,2012,6
3160,55592,MIN,38,26,False,12,64,2012,6
3161,55593,GB,24,42,True,18,66,2012,6
3162,55594,DEN,24,35,True,11,59,2012,6
3163,55595,SEA,13,6,False,7,19,2012,7
3164,55601,WAS,27,23,False,4,50,2012,7
3165,55600,ARI,21,14,False,7,35,2012,7
3166,55597,DAL,14,19,True,5,33,2012,7
3167,55603,NO,28,35,True,7,63,2012,7
3168,55602,GB,20,30,True,10,50,2012,7
3169,55598,BAL,43,13,False,30,56,2012,7
3170,55599,CLE,17,13,False,4,30,2012,7
3171,55596,TEN,34,35,True,1,69,2012,7
3172,55604,NYJ,29,26,False,3,55,2012,7
3173,55605,JAC,26,23,False,3,49,2012,7
3174,55606,PIT,17,24,True,7,41,2012,7
3175,55607,DET,13,7,False,6,20,2012,7
3176,55608,TB,17,36,True,19,53,2012,8
3177,55612,JAC,24,15,False,9,39,2012,8
3178,55613,MIA,9,30,True,21,39,2012,8
3179,55610,SD,7,6,False,1,13,2012,8
3180,55617,IND,13,19,True,6,32,2012,8
3181,55616,NE,7,45,True,38,52,2012,8
3182,55614,ATL,17,30,True,13,47,2012,8
3183,55609,CAR,23,22,False,1,45,2012,8
3184,55611,SEA,28,24,False,4,52,2012,8
3185,55615,WAS,27,12,False,15,39,2012,8
3186,55618,OAK,16,26,True,10,42,2012,8
3187,55619,NYG,24,29,True,5,53,2012,8
3188,55620,NO,34,14,False,20,48,2012,8
3189,55621,SF,3,24,True,21,27,2012,8
3190,55622,KC,31,13,False,18,44,2012,9
3191,55630,CAR,13,21,True,8,34,2012,9
3192,55625,ARI,31,17,False,14,48,2012,9
3193,55628,DET,14,31,True,17,45,2012,9
3194,55629,CHI,20,51,True,31,71,2012,9
3195,55623,DEN,23,31,True,8,54,2012,9
3196,55624,BAL,15,25,True,10,40,2012,9
3197,55626,BUF,21,9,False,12,30,2012,9
3198,55627,MIA,23,20,False,3,43,2012,9
3199,55632,MIN,30,20,False,10,50,2012,9
3200,55631,TB,32,42,True,10,74,2012,9
3201,55633,PIT,20,24,True,4,44,2012,9
3202,55634,DAL,19,13,False,6,32,2012,9
3203,55635,PHI,28,13,False,15,41,2012,9
3204,55636,IND,10,27,True,17,37,2012,10
3205,55638,DEN,14,36,True,22,50,2012,10
3206,55644,SD,34,24,False,10,58,2012,10
3207,55640,TEN,3,37,True,34,40,2012,10
3208,55642,BUF,37,31,False,6,68,2012,10
3209,55637,OAK,55,20,False,35,75,2012,10
3210,55639,NYG,31,13,False,18,44,2012,10
3211,55643,ATL,31,27,False,4,58,2012,10
3212,55641,DET,34,24,False,10,58,2012,10
3213,55645,NYJ,28,7,False,21,35,2012,10
3214,55646,DAL,23,38,True,15,61,2012,10
3215,55647,STL,24,24,False,0,48,2012,10
3216,55648,HOU,6,13,True,7,19,2012,10
3217,55649,KC,16,13,False,3,29,2012,10
3218,55650,MIA,19,14,False,5,33,2012,11
3219,55659,PHI,31,6,False,25,37,2012,11
3220,55654,GB,20,24,True,4,44,2012,11
3221,55651,ARI,23,19,False,4,42,2012,11
3222,55652,TB,21,27,True,6,48,2012,11
3223,55653,CLE,23,20,False,3,43,2012,11
3224,55658,NYJ,13,27,True,14,40,2012,11
3225,55657,IND,59,24,False,35,83,2012,11
3226,55655,JAC,43,37,False,6,80,2012,11
3227,55656,CIN,6,28,True,22,34,2012,11
3228,55660,NO,17,38,True,21,55,2012,11
3229,55661,SD,30,23,False,7,53,2012,11
3230,55662,BAL,10,13,True,3,23,2012,11
3231,55663,CHI,32,7,False,25,39,2012,11
3232,55664,HOU,31,34,True,3,65,2012,12
3233,55665,WAS,31,38,True,7,69,2012,12
3234,55666,NE,19,49,True,30,68,2012,12
3235,55668,OAK,34,10,False,24,44,2012,12
3236,55669,PIT,20,14,False,6,34,2012,12
3237,55670,BUF,20,13,False,7,33,2012,12
3238,55671,TEN,24,19,False,5,43,2012,12
3239,55672,DEN,9,17,True,8,26,2012,12
3240,55667,MIN,28,10,False,18,38,2012,12
3241,55674,ATL,23,24,True,1,47,2012,12
3242,55673,SEA,24,21,False,3,45,2012,12
3243,55675,BAL,13,16,True,3,29,2012,12
3244,55677,SF,21,31,True,10,52,2012,12
3245,55676,STL,17,31,True,14,48,2012,12
3246,55678,GB,38,10,False,28,48,2012,12
3247,55679,CAR,22,30,True,8,52,2012,12
3248,55680,NO,23,13,False,10,36,2012,13
3249,55682,SEA,17,23,True,6,40,2012,13
3250,55684,MIN,23,14,False,9,37,2012,13
3251,55688,SF,16,13,False,3,29,2012,13
3252,55687,ARI,7,6,False,1,13,2012,13
3253,55685,CAR,27,21,False,6,48,2012,13
3254,55683,IND,33,35,True,2,68,2012,13
3255,55681,JAC,34,18,False,16,52,2012,13
3256,55686,NE,16,23,True,7,39,2012,13
3257,55689,HOU,10,24,True,14,34,2012,13
3258,55690,TB,31,23,False,8,54,2012,13
3259,55691,PIT,20,23,True,3,43,2012,13
3260,55692,CLE,17,20,True,3,37,2012,13
3261,55693,CIN,13,20,True,7,33,2012,13
3262,55694,PHI,38,33,False,5,71,2012,13
3263,55695,NYG,17,16,False,1,33,2012,13
3264,55696,DEN,13,26,True,13,39,2012,14
3265,55706,BAL,31,28,False,3,59,2012,14
3266,55700,KC,30,7,False,23,37,2012,14
3267,55704,SD,24,34,True,10,58,2012,14
3268,55701,TEN,27,23,False,4,50,2012,14
3269,55702,NYJ,10,17,True,7,27,2012,14
3270,55703,CHI,21,14,False,7,35,2012,14
3271,55698,ATL,30,20,False,10,50,2012,14
3272,55705,PHI,21,23,True,2,44,2012,14
3273,55697,STL,12,15,True,3,27,2012,14
3274,55699,DAL,19,20,True,1,39,2012,14
3275,55707,MIA,27,13,False,14,40,2012,14
3276,55708,NO,52,27,False,25,79,2012,14
3277,55709,ARI,58,0,False,58,58,2012,14
3278,55710,DET,27,20,False,7,47,2012,14
3279,55711,HOU,42,14,False,28,56,2012,14
3280,55712,CIN,13,34,True,21,47,2012,15
3281,55715,GB,13,21,True,8,34,2012,15
3282,55713,NYG,34,0,False,34,34,2012,15
3283,55719,TB,41,0,False,41,41,2012,15
3284,55720,MIN,22,36,True,14,58,2012,15
3285,55716,WAS,21,38,True,17,59,2012,15
3286,55718,JAC,24,3,False,21,27,2012,15
3287,55714,DEN,17,34,True,17,51,2012,15
3288,55717,IND,29,17,False,12,46,2012,15
3289,55721,DET,38,10,False,28,48,2012,15
3290,55723,CAR,7,31,True,24,38,2012,15
3291,55722,SEA,17,50,True,33,67,2012,15
3292,55724,PIT,27,24,False,3,51,2012,15
3293,55725,KC,15,0,False,15,15,2012,15
3294,55726,SF,34,41,True,7,75,2012,15
3295,55727,NYJ,14,10,False,4,24,2012,15
3296,55728,ATL,18,31,True,13,49,2012,16
3297,55732,TEN,55,7,False,48,62,2012,16
3298,55730,OAK,17,6,False,11,23,2012,16
3299,55736,BUF,24,10,False,14,34,2012,16
3300,55738,CIN,10,13,True,3,23,2012,16
3301,55734,NE,16,23,True,7,39,2012,16
3302,55735,IND,13,20,True,7,33,2012,16
3303,55731,NO,31,34,True,3,65,2012,16
3304,55737,WAS,20,27,True,7,47,2012,16
3305,55739,STL,13,28,True,15,41,2012,16
3306,55729,NYG,33,14,False,19,47,2012,16
3307,55733,MIN,6,23,True,17,29,2012,16
3308,55740,CLE,34,12,False,22,46,2012,16
