fixture_id,away_pick,home_pick,id,lock,user_id,away_score,away_team_id,changeable,home_score,home_team_id,ko_datetime,name,week
733,,,3755,False,13,0,63,True,0,45,2017-11-23 16:30:00+00:00,57395,12
734,,,3756,False,13,0,58,True,0,68,2017-11-23 20:30:00+00:00,57396,12
735,,,3757,False,13,0,66,True,0,38,2017-11-26 13:00:00+00:00,57397,12
736,,,3758,False,13,0,44,True,0,43,2017-11-26 13:00:00+00:00,57398,12
737,,,3759,False,13,0,67,True,0,50,2017-11-26 13:00:00+00:00,57399,12
738,,,3760,False,13,0,40,True,0,52,2017-11-26 13:00:00+00:00,57400,12
739,,,3761,False,13,0,54,True,0,56,2017-11-26 13:00:00+00:00,57401,12
740,,,3762,False,13,0,41,True,0,59,2017-11-26 13:00:00+00:00,57402,12
741,,,3763,False,13,0,42,True,0,61,2017-11-26 13:00:00+00:00,57403,12
742,,,3764,False,13,0,57,True,0,53,2017-11-26 16:05:00+00:00,57404,12
743,,,3765,False,13,0,64,True,0,65,2017-11-26 16:05:00+00:00,57405,12
744,,,3766,False,13,0,51,True,0,37,2017-11-26 16:25:00+00:00,57406,12
745,,,3767,False,13,0,46,True,0,60,2017-11-26 16:25:00+00:00,57407,12
746,,,3768,False,13,0,48,True,0,62,2017-11-26 20:30:00+00:00,57408,12
747,,,3769,False,13,0,49,True,0,39,2017-11-27 20:30:00+00:00,57409,12
748,,,3770,False,13,0,68,True,0,45,2017-11-30 20:25:00+00:00,57410,13
749,,,3771,False,13,0,55,True,0,38,2017-12-03 13:00:00+00:00,57411,13
750,,,3772,False,13,0,47,True,0,39,2017-12-03 13:00:00+00:00,57412,13
751,,,3773,False,13,0,56,True,0,40,2017-12-03 13:00:00+00:00,57413,13
752,,,3774,False,13,0,65,True,0,42,2017-12-03 13:00:00+00:00,57414,13
753,,,3775,False,13,0,66,True,0,48,2017-12-03 13:00:00+00:00,57415,13
754,,,3776,False,13,0,50,True,0,51,2017-12-03 13:00:00+00:00,57416,13
755,,,3777,False,13,0,46,True,0,54,2017-12-03 13:00:00+00:00,57417,13
756,,,3778,False,13,0,41,True,0,57,2017-12-03 13:00:00+00:00,57418,13
757,,,3779,False,13,0,52,True,0,59,2017-12-03 13:00:00+00:00,57419,13
758,,,3780,False,13,0,49,True,0,67,2017-12-03 13:00:00+00:00,57420,13
759,,,3781,False,13,0,44,True,0,63,2017-12-03 16:05:00+00:00,57421,13
760,,,3782,False,13,0,53,True,0,37,2017-12-03 16:25:00+00:00,57422,13
761,,,3783,False,13,0,58,True,0,60,2017-12-03 16:25:00+00:00,57423,13
762,,,3784,False,13,0,61,True,0,64,2017-12-03 20:30:00+00:00,57424,13
763,,,3785,False,13,0,62,True,0,43,2017-12-04 20:30:00+00:00,57425,13
764,,,3786,False,13,0,57,True,0,38,2017-12-07 20:25:00+00:00,57426,14
765,,,3787,False,13,0,50,True,0,40,2017-12-10 13:00:00+00:00,57427,14
766,,,3788,False,13,0,55,True,0,41,2017-12-10 13:00:00+00:00,57428,14
767,,,3789,False,13,0,42,True,0,43,2017-12-10 13:00:00+00:00,57429,14
768,,,3790,False,13,0,48,True,0,44,2017-12-10 13:00:00+00:00,57430,14
769,,,3791,False,13,0,65,True,0,49,2017-12-10 13:00:00+00:00,57431,14
770,,,3792,False,13,0,64,True,0,51,2017-12-10 13:00:00+00:00,57432,14
771,,,3793,False,13,0,60,True,0,52,2017-12-10 13:00:00+00:00,57433,14
772,,,3794,False,13,0,47,True,0,66,2017-12-10 13:00:00+00:00,57434,14
773,,,3795,False,13,0,67,True,0,37,2017-12-10 16:05:00+00:00,57435,14
774,,,3796,False,13,0,59,True,0,46,2017-12-10 16:05:00+00:00,57436,14
775,,,3797,False,13,0,68,True,0,63,2017-12-10 16:05:00+00:00,57437,14
776,,,3798,False,13,0,61,True,0,53,2017-12-10 16:25:00+00:00,57438,14
777,,,3799,False,13,0,45,True,0,58,2017-12-10 16:25:00+00:00,57439,14
778,,,3800,False,13,0,39,True,0,62,2017-12-10 20:30:00+00:00,57440,14
779,,,3801,False,13,0,56,True,0,54,2017-12-11 20:30:00+00:00,57441,14
780,,,3802,False,13,0,46,True,0,50,2017-12-14 20:25:00+00:00,57442,15
781,,,3803,False,13,0,42,True,0,47,2017-12-16 16:30:00+00:00,57443,15
782,,,3804,False,13,0,63,True,0,52,2017-12-16 20:25:00+00:00,57444,15
783,,,3805,False,13,0,54,True,0,40,2017-12-17 13:00:00+00:00,57445,15
784,,,3806,False,13,0,48,True,0,41,2017-12-17 13:00:00+00:00,57446,15
785,,,3807,False,13,0,39,True,0,44,2017-12-17 13:00:00+00:00,57447,15
786,,,3808,False,13,0,49,True,0,51,2017-12-17 13:00:00+00:00,57448,15
787,,,3809,False,13,0,43,True,0,55,2017-12-17 13:00:00+00:00,57449,15
788,,,3810,False,13,0,59,True,0,57,2017-12-17 13:00:00+00:00,57450,15
789,,,3811,False,13,0,61,True,0,58,2017-12-17 13:00:00+00:00,57451,15
790,,,3812,False,13,0,37,True,0,68,2017-12-17 13:00:00+00:00,57452,15
791,,,3813,False,13,0,53,True,0,64,2017-12-17 16:05:00+00:00,57453,15
792,,,3814,False,13,0,56,True,0,62,2017-12-17 16:25:00+00:00,57454,15
793,,,3815,False,13,0,67,True,0,65,2017-12-17 16:25:00+00:00,57455,15
794,,,3816,False,13,0,45,True,0,60,2017-12-17 20:30:00+00:00,57456,15
795,,,3817,False,13,0,38,True,0,66,2017-12-18 20:30:00+00:00,57457,15
796,,,3818,False,13,0,50,True,0,39,2017-12-23 16:30:00+00:00,57458,16
797,,,3819,False,13,0,55,True,0,48,2017-12-23 20:30:00+00:00,57459,16
798,,,3820,False,13,0,66,True,0,41,2017-12-24 13:00:00+00:00,57460,16
799,,,3821,False,13,0,44,True,0,42,2017-12-24 13:00:00+00:00,57461,16
800,,,3822,False,13,0,47,True,0,43,2017-12-24 13:00:00+00:00,57462,16
801,,,3823,False,13,0,54,True,0,52,2017-12-24 13:00:00+00:00,57463,16
802,,,3824,False,13,0,40,True,0,56,2017-12-24 13:00:00+00:00,57464,16
803,,,3825,False,13,0,38,True,0,57,2017-12-24 13:00:00+00:00,57465,16
804,,,3826,False,13,0,63,True,0,59,2017-12-24 13:00:00+00:00,57466,16
805,,,3827,False,13,0,53,True,0,67,2017-12-24 13:00:00+00:00,57467,16
806,,,3828,False,13,0,46,True,0,68,2017-12-24 13:00:00+00:00,57468,16
807,,,3829,False,13,0,51,True,0,65,2017-12-24 16:05:00+00:00,57469,16
808,,,3830,False,13,0,58,True,0,37,2017-12-24 16:25:00+00:00,57470,16
809,,,3831,False,13,0,64,True,0,45,2017-12-24 16:25:00+00:00,57471,16
810,,,3832,False,13,0,62,True,0,49,2017-12-25 16:30:00+00:00,57472,16
811,,,3833,False,13,0,60,True,0,61,2017-12-25 20:30:00+00:00,57473,16
812,,,3834,False,13,0,41,True,0,38,2017-12-31 13:00:00+00:00,57474,17
813,,,3835,False,13,0,43,True,0,39,2017-12-31 13:00:00+00:00,57475,17
814,,,3836,False,13,0,48,True,0,47,2017-12-31 13:00:00+00:00,57476,17
815,,,3837,False,13,0,49,True,0,50,2017-12-31 13:00:00+00:00,57477,17
816,,,3838,False,13,0,40,True,0,54,2017-12-31 13:00:00+00:00,57478,17
817,,,3839,False,13,0,42,True,0,55,2017-12-31 13:00:00+00:00,57479,17
818,,,3840,False,13,0,59,True,0,56,2017-12-31 13:00:00+00:00,57480,17
819,,,3841,False,13,0,68,True,0,58,2017-12-31 13:00:00+00:00,57481,17
820,,,3842,False,13,0,45,True,0,61,2017-12-31 13:00:00+00:00,57482,17
821,,,3843,False,13,0,44,True,0,62,2017-12-31 13:00:00+00:00,57483,17
822,,,3844,False,13,0,57,True,0,66,2017-12-31 13:00:00+00:00,57484,17
823,,,3845,False,13,0,51,True,0,67,2017-12-31 13:00:00+00:00,57485,17
824,,,3846,False,13,0,52,True,0,46,2017-12-31 16:25:00+00:00,57486,17
825,,,3847,False,13,0,60,True,0,63,2017-12-31 16:25:00+00:00,57487,17
826,,,3848,False,13,0,65,True,0,53,2017-12-31 16:25:00+00:00,57488,17
827,,,3849,False,13,0,37,True,0,64,2017-12-31 16:25:00+00:00,57489,17
